siteID,dateVisit,observerRs,rsStart,rsEnd,pathDistance,spUnbanded,countUnbanded
NOSSANDFL1,2016-05-05,ZZ,7:10,08:30:00,NA,TUTI,3
NOSSANDFL1,2016-05-05,ZZ,7:10,08:30:00,NA,TUTI,3
GIRAANGMD1,2016-05-06,JLM,10:55,11:30:00,2600.0,AMRO,10
GIRAANGMD1,2016-05-06,JLM,10:55,11:30:00,2600.0,AMRO,10
GIRAANGMD1,2016-05-06,JLM,10:55,11:30:00,2600.0,CACH,1
GIRAANGMD1,2016-05-06,JLM,10:55,11:30:00,2600.0,CACH,1
GIRAANGMD1,2016-05-06,JLM,10:55,11:30:00,2600.0,GRCA,18
GIRAANGMD1,2016-05-06,JLM,10:55,11:30:00,2600.0,GRCA,18
GIRAANGMD1,2016-05-06,JLM,10:55,11:30:00,2600.0,HOWR,1
GIRAANGMD1,2016-05-06,JLM,10:55,11:30:00,2600.0,HOWR,1
GIRAANGMD1,2016-05-06,JLM,10:55,11:30:00,2600.0,NOCA,6
GIRAANGMD1,2016-05-06,JLM,10:55,11:30:00,2600.0,NOCA,6
GIRAANGMD1,2016-05-06,JLM,10:55,11:30:00,2600.0,SOSP,1
GIRAANGMD1,2016-05-06,JLM,10:55,11:30:00,2600.0,SOSP,1
KIMBMARGA1,2016-05-04,JLD,11:36,12:34:00,NA,BRTH,5
KIMBMARGA1,2016-05-04,JLD,11:36,12:34:00,NA,BRTH,5
KIMBMARGA1,2016-05-04,JLD,11:36,12:34:00,NA,CACH,6
KIMBMARGA1,2016-05-04,JLD,11:36,12:34:00,NA,CACH,6
KIMBMARGA1,2016-05-04,JLD,11:36,12:34:00,NA,NOMO,4
KIMBMARGA1,2016-05-04,JLD,11:36,12:34:00,NA,NOMO,4
KIMBMARGA1,2016-05-04,JLD,11:36,12:34:00,NA,TUTI,3
KIMBMARGA1,2016-05-04,JLD,11:36,12:34:00,NA,TUTI,3
BINKJAMGA1,2016-05-05,JLD,11:42,12:34:00,NA,AMRO,4
BINKJAMGA1,2016-05-05,JLD,11:42,12:34:00,NA,AMRO,4
BINKJAMGA1,2016-05-05,JLD,11:42,12:34:00,NA,SOSP,2
BINKJAMGA1,2016-05-05,JLD,11:42,12:34:00,NA,SOSP,2
HEADDOTGA1,2016-05-06,JLD,11:34,12:25:00,1612.0,AMRO,4
HEADDOTGA1,2016-05-06,JLD,11:34,12:25:00,1612.0,AMRO,4
HEADDOTGA1,2016-05-06,JLD,11:34,12:25:00,1612.0,BRTH,2
HEADDOTGA1,2016-05-06,JLD,11:34,12:25:00,1612.0,BRTH,2
HEADDOTGA1,2016-05-06,JLD,11:34,12:25:00,1612.0,GRCA,2
HEADDOTGA1,2016-05-06,JLD,11:34,12:25:00,1612.0,GRCA,2
HEADDOTGA1,2016-05-06,JLD,11:34,12:25:00,1612.0,HOWR,1
HEADDOTGA1,2016-05-06,JLD,11:34,12:25:00,1612.0,HOWR,1
HEADDOTGA1,2016-05-06,JLD,11:34,12:25:00,1612.0,NOMO,5
HEADDOTGA1,2016-05-06,JLD,11:34,12:25:00,1612.0,NOMO,5
HEADDOTGA1,2016-05-06,JLD,11:34,12:25:00,1612.0,SOSP,2
HEADDOTGA1,2016-05-06,JLD,11:34,12:25:00,1612.0,SOSP,2
WILLRAJMD1,2016-05-07,KPK,11:40,13:05:00,2840.0,AMRO,13
WILLRAJMD1,2016-05-07,KPK,11:40,13:05:00,2840.0,AMRO,13
WILLRAJMD1,2016-05-07,KPK,11:40,13:05:00,2840.0,CACH,1
WILLRAJMD1,2016-05-07,KPK,11:40,13:05:00,2840.0,CACH,1
WILLRAJMD1,2016-05-07,KPK,11:40,13:05:00,2840.0,CARW,1
WILLRAJMD1,2016-05-07,KPK,11:40,13:05:00,2840.0,CARW,1
WILLRAJMD1,2016-05-07,KPK,11:40,13:05:00,2840.0,GRCA,19
WILLRAJMD1,2016-05-07,KPK,11:40,13:05:00,2840.0,GRCA,19
WILLRAJMD1,2016-05-07,KPK,11:40,13:05:00,2840.0,HOWR,3
WILLRAJMD1,2016-05-07,KPK,11:40,13:05:00,2840.0,HOWR,3
WILLRAJMD1,2016-05-07,KPK,11:40,13:05:00,2840.0,NOCA,6
WILLRAJMD1,2016-05-07,KPK,11:40,13:05:00,2840.0,NOCA,6
WILLRAJMD1,2016-05-07,KPK,11:40,13:05:00,2840.0,SOSP,14
WILLRAJMD1,2016-05-07,KPK,11:40,13:05:00,2840.0,SOSP,14
COLSKATMD1,2016-04-23,JLM,NA,NA,NA,NA,NA
COLSKATMD1,2016-04-23,JLM,NA,NA,NA,NA,NA
COLSKATMD1,2016-05-07,JLM,11:00,12:30:00,2400.0,AMRO,6
COLSKATMD1,2016-05-07,JLM,11:00,12:30:00,2400.0,AMRO,6
COLSKATMD1,2016-05-07,JLM,11:00,12:30:00,2400.0,CACH,5
COLSKATMD1,2016-05-07,JLM,11:00,12:30:00,2400.0,CACH,5
COLSKATMD1,2016-05-07,JLM,11:00,12:30:00,2400.0,CARW,4
COLSKATMD1,2016-05-07,JLM,11:00,12:30:00,2400.0,CARW,4
COLSKATMD1,2016-05-07,JLM,11:00,12:30:00,2400.0,GRCA,8
COLSKATMD1,2016-05-07,JLM,11:00,12:30:00,2400.0,GRCA,8
COLSKATMD1,2016-05-07,JLM,11:00,12:30:00,2400.0,HOWR,2
COLSKATMD1,2016-05-07,JLM,11:00,12:30:00,2400.0,HOWR,2
COLSKATMD1,2016-05-07,JLM,11:00,12:30:00,2400.0,NOCA,10
COLSKATMD1,2016-05-07,JLM,11:00,12:30:00,2400.0,NOCA,10
BAILEESVA1,2016-05-09,KPK,NA,NA,NA,NA,NA
BAILEESVA1,2016-05-09,KPK,NA,NA,NA,NA,NA
JOHNAESVA1,2016-05-10,"JLM, KPK, ERF, AEH",NA,NA,NA,NA,NA
JOHNAESVA1,2016-05-10,"JLM, KPK, ERF, AEH",NA,NA,NA,NA,NA
SULLPAUVA1,2016-05-10,"JLM, KPK, ERF, AEH",11:30,16:40:00,5680.0,AMRO,17
SULLPAUVA1,2016-05-10,"JLM, KPK, ERF, AEH",11:30,16:40:00,5680.0,CACH,2
SULLPAUVA1,2016-05-10,"JLM, KPK, ERF, AEH",11:30,16:40:00,5680.0,CARW,7
SULLPAUVA1,2016-05-10,"JLM, KPK, ERF, AEH",11:30,16:40:00,5680.0,GRCA,13
SULLPAUVA1,2016-05-10,"JLM, KPK, ERF, AEH",11:30,16:40:00,5680.0,HOWR,1
SULLPAUVA1,2016-05-10,"JLM, KPK, ERF, AEH",11:30,16:40:00,5680.0,NOCA,9
SULLPAUVA1,2016-05-10,"JLM, KPK, ERF, AEH",11:30,16:40:00,5680.0,SOSP,5
BAILEESVA1,2016-05-11,"JLM, KPK, ERF, AEH",NA,NA,NA,NA,NA
BAILEESVA1,2016-05-11,"JLM, KPK, ERF, AEH",NA,NA,NA,NA,NA
BEALTOMMD1,2016-05-02,JLM,11:20,12:30:00,2400.0,AMRO,1
BEALTOMMD1,2016-05-02,JLM,11:20,12:30:00,2400.0,CACH,1
BEALTOMMD1,2016-05-02,JLM,11:20,12:30:00,2400.0,GRCA,5
BEALTOMMD1,2016-05-02,JLM,11:20,12:30:00,2400.0,NOCA,13
COLALISMD1,2016-05-12,KPK,11:42,12:50:00,1090.0,CACH,2
COLALISMD1,2016-05-12,KPK,11:42,12:50:00,1090.0,CACH,2
COLALISMD1,2016-05-12,KPK,11:42,12:50:00,1090.0,HOWR,4
COLALISMD1,2016-05-12,KPK,11:42,12:50:00,1090.0,HOWR,4
COLALISMD1,2016-05-12,KPK,11:42,12:50:00,1090.0,NOCA,1
COLALISMD1,2016-05-12,KPK,11:42,12:50:00,1090.0,NOCA,1
COLALISMD1,2016-05-12,KPK,11:42,12:50:00,1090.0,SOSP,1
COLALISMD1,2016-05-12,KPK,11:42,12:50:00,1090.0,SOSP,1
JOHNAESVA1,2016-05-13,"JLM, KPK, ERF",NA,NA,NA,NA,NA
JOHNAESVA1,2016-05-13,"JLM, KPK, ERF",NA,NA,NA,NA,NA
KILGJACGA1,2016-04-08,BNT,11:20,13:32:00,0.0,NOCA,1
KILGJACGA1,2016-04-08,BNT,11:20,13:32:00,0.0,NOCA,1
KILGJACGA1,2016-04-08,BNT,11:20,13:32:00,0.0,SOSP,1
KILGJACGA1,2016-04-08,BNT,11:20,13:32:00,0.0,SOSP,1
DAVICARGA1,2016-04-11,BNT,NA,NA,NA,NA,NA
DAVICARGA1,2016-04-11,BNT,NA,NA,NA,NA,NA
KEYESUSMD1,2016-05-16,KPK,11:52,12:55:00,1820.0,CACH,4
KEYESUSMD1,2016-05-16,KPK,11:52,12:55:00,1820.0,CACH,4
KEYESUSMD1,2016-05-16,KPK,11:52,12:55:00,1820.0,GRCA,4
KEYESUSMD1,2016-05-16,KPK,11:52,12:55:00,1820.0,GRCA,4
KEYESUSMD1,2016-05-16,KPK,11:52,12:55:00,1820.0,NOCA,2
KEYESUSMD1,2016-05-16,KPK,11:52,12:55:00,1820.0,NOCA,2
KEYESUSMD1,2016-05-16,KPK,11:52,12:55:00,1820.0,SOSP,3
KEYESUSMD1,2016-05-16,KPK,11:52,12:55:00,1820.0,SOSP,3
JACOSYDMD1,2016-05-16,"JLM, AEH",11:45,12:33:00,2e3,AMRO,10
JACOSYDMD1,2016-05-16,"JLM, AEH",11:45,12:33:00,2e3,AMRO,10
JACOSYDMD1,2016-05-16,"JLM, AEH",11:45,12:33:00,2e3,CACH,1
JACOSYDMD1,2016-05-16,"JLM, AEH",11:45,12:33:00,2e3,CACH,1
JACOSYDMD1,2016-05-16,"JLM, AEH",11:45,12:33:00,2e3,CARW,1
JACOSYDMD1,2016-05-16,"JLM, AEH",11:45,12:33:00,2e3,CARW,1
JACOSYDMD1,2016-05-16,"JLM, AEH",11:45,12:33:00,2e3,GRCA,4
JACOSYDMD1,2016-05-16,"JLM, AEH",11:45,12:33:00,2e3,GRCA,4
JACOSYDMD1,2016-05-16,"JLM, AEH",11:45,12:33:00,2e3,HOWR,3
JACOSYDMD1,2016-05-16,"JLM, AEH",11:45,12:33:00,2e3,HOWR,3
JACOSYDMD1,2016-05-16,"JLM, AEH",11:45,12:33:00,2e3,NOCA,2
JACOSYDMD1,2016-05-16,"JLM, AEH",11:45,12:33:00,2e3,NOCA,2
CHAMPAUGA1,2016-04-14,BNT,12:15,13:28:00,NA,CARW,2
CHAMPAUGA1,2016-04-14,BNT,12:15,13:28:00,NA,CARW,2
HEROBLUGA1,2016-04-15,BNT,12:48,14:00:00,0.0,BRTH,1
HEROBLUGA1,2016-04-15,BNT,12:48,14:00:00,0.0,BRTH,1
HEROBLUGA1,2016-04-15,BNT,12:48,14:00:00,0.0,CACH,2
HEROBLUGA1,2016-04-15,BNT,12:48,14:00:00,0.0,CACH,2
HEROBLUGA1,2016-04-15,BNT,12:48,14:00:00,0.0,GRCA,1
HEROBLUGA1,2016-04-15,BNT,12:48,14:00:00,0.0,GRCA,1
DECKJASGA2,2016-04-16,BNT,10:45,11:40:00,0.0,BRTH,2
DECKJASGA2,2016-04-16,BNT,10:45,11:40:00,0.0,BRTH,2
DECKJASGA2,2016-04-16,BNT,10:45,11:40:00,0.0,CARW,2
DECKJASGA2,2016-04-16,BNT,10:45,11:40:00,0.0,CARW,2
DECKJASGA2,2016-04-16,BNT,10:45,11:40:00,0.0,NOCA,6
DECKJASGA2,2016-04-16,BNT,10:45,11:40:00,0.0,NOCA,6
SWALDAWGA1,2016-04-18,BNT,10:30,11:43:00,NA,NOCA,7
SWALDAWGA1,2016-04-18,BNT,10:30,11:43:00,NA,NOCA,7
SWALDAWGA1,2016-04-18,BNT,10:30,11:43:00,NA,TUTI,1
SWALDAWGA1,2016-04-18,BNT,10:30,11:43:00,NA,TUTI,1
NZPELEPDC1,2016-05-14,"VEM,JLM, KPK, LES,AEH",NA,NA,NA,NA,NA
ALLERILGA1,2016-04-20,BNT,11:45,12:51:00,723.0,NOCA,10
ALLERILGA1,2016-04-20,BNT,11:45,12:51:00,723.0,NOCA,10
HITTJODGA1,2016-04-25,BNT,11:30,12:30:00,993.0,GRCA,1
HITTJODGA1,2016-04-25,BNT,11:30,12:30:00,993.0,GRCA,1
HITTJODGA1,2016-04-25,BNT,11:30,12:30:00,993.0,NOCA,1
HITTJODGA1,2016-04-25,BNT,11:30,12:30:00,993.0,NOCA,1
HANSAMYNC1,2016-05-13,AJB,11:20,12:38:00,NA,CARW,1
HANSAMYNC1,2016-05-13,AJB,11:20,12:38:00,NA,CARW,1
HANSAMYNC1,2016-05-13,AJB,11:20,12:38:00,NA,NOCA,10
HANSAMYNC1,2016-05-13,AJB,11:20,12:38:00,NA,NOCA,10
HANSAMYNC1,2016-05-13,AJB,11:20,12:38:00,NA,SOSP,4
HANSAMYNC1,2016-05-13,AJB,11:20,12:38:00,NA,SOSP,4
SHAHMAUFL1,2016-05-07,ZZ,7:00,09:00:00,NA,CACH,2
SHAHMAUFL1,2016-05-07,ZZ,7:00,09:00:00,NA,CACH,2
SHAHMAUFL1,2016-05-07,ZZ,7:00,09:00:00,NA,CARW,1
SHAHMAUFL1,2016-05-07,ZZ,7:00,09:00:00,NA,CARW,1
SHAHMAUFL1,2016-05-07,ZZ,7:00,09:00:00,NA,NOCA,9
SHAHMAUFL1,2016-05-07,ZZ,7:00,09:00:00,NA,NOCA,9
SHAHMAUFL1,2016-05-07,ZZ,7:00,09:00:00,NA,TUTI,1
SHAHMAUFL1,2016-05-07,ZZ,7:00,09:00:00,NA,TUTI,1
HOSTMARFL1,2016-05-09,ZZ,7:20,09:00:00,NA,NA,NA
HOSTMARFL1,2016-05-09,ZZ,7:20,09:00:00,NA,NA,NA
PRESHOUFL1,2016-05-10,ZZ,7:15,08:45:00,NA,BRTH,2
PRESHOUFL1,2016-05-10,ZZ,7:15,08:45:00,NA,CARW,4
PRESHOUFL1,2016-05-10,ZZ,7:15,08:45:00,NA,NOCA,5
WEBBTOMFL1,2016-05-11,ZZ,7:25,08:45:00,NA,BRTH,2
WEBBTOMFL1,2016-05-11,ZZ,7:25,08:45:00,NA,CARW,3
WEBBTOMFL1,2016-05-11,ZZ,7:25,08:45:00,NA,NOCA,4
WEBBTOMFL1,2016-05-11,ZZ,7:25,08:45:00,NA,NOMO,1
KRATANDFL1,2016-05-12,ZZ,7:25,09:00:00,NA,CACH,2
KRATANDFL1,2016-05-12,ZZ,7:25,09:00:00,NA,CACH,2
KRATANDFL1,2016-05-12,ZZ,7:25,09:00:00,NA,CARW,1
KRATANDFL1,2016-05-12,ZZ,7:25,09:00:00,NA,CARW,1
KRATANDFL1,2016-05-12,ZZ,7:25,09:00:00,NA,NOCA,6
KRATANDFL1,2016-05-12,ZZ,7:25,09:00:00,NA,NOCA,6
KRATANDFL1,2016-05-12,ZZ,7:25,09:00:00,NA,TUTI,1
KRATANDFL1,2016-05-12,ZZ,7:25,09:00:00,NA,TUTI,1
HEINANNFL1,2016-05-13,ZZ,7:15,08:30:00,NA,CARW,4
HEINANNFL1,2016-05-13,ZZ,7:15,08:30:00,NA,NOCA,4
HEINANNFL1,2016-05-13,ZZ,7:15,08:30:00,NA,TUTI,4
LICHJERFL1,2016-05-15,ZZ,7:10,08:30:00,NA,CACH,3
LICHJERFL1,2016-05-15,ZZ,7:10,08:30:00,NA,CACH,3
LICHJERFL1,2016-05-15,ZZ,7:10,08:30:00,NA,CARW,3
LICHJERFL1,2016-05-15,ZZ,7:10,08:30:00,NA,CARW,3
LICHJERFL1,2016-05-15,ZZ,7:10,08:30:00,NA,NOCA,15
LICHJERFL1,2016-05-15,ZZ,7:10,08:30:00,NA,NOCA,15
LICHJERFL1,2016-05-15,ZZ,7:10,08:30:00,NA,TUTI,5
LICHJERFL1,2016-05-15,ZZ,7:10,08:30:00,NA,TUTI,5
TATEJUAMD1,2016-05-17,KPK,11:20,12:27:00,2210.0,AMRO,19
TATEJUAMD1,2016-05-17,KPK,11:20,12:27:00,2210.0,AMRO,19
TATEJUAMD1,2016-05-17,KPK,11:20,12:27:00,2210.0,CACH,2
TATEJUAMD1,2016-05-17,KPK,11:20,12:27:00,2210.0,CACH,2
TATEJUAMD1,2016-05-17,KPK,11:20,12:27:00,2210.0,CARW,2
TATEJUAMD1,2016-05-17,KPK,11:20,12:27:00,2210.0,CARW,2
TATEJUAMD1,2016-05-17,KPK,11:20,12:27:00,2210.0,GRCA,3
TATEJUAMD1,2016-05-17,KPK,11:20,12:27:00,2210.0,GRCA,3
TATEJUAMD1,2016-05-17,KPK,11:20,12:27:00,2210.0,NOCA,7
TATEJUAMD1,2016-05-17,KPK,11:20,12:27:00,2210.0,NOCA,7
LYCEEESMD1,2016-05-18,"ERF,JLM,KPK,AEH",11:46,14:06:00,2271.0,CARW,3
LYCEEESMD1,2016-05-18,"ERF,JLM,KPK,AEH",11:46,14:06:00,2271.0,CARW,3
LYCEEESMD1,2016-05-18,"ERF,JLM,KPK,AEH",11:46,14:06:00,2271.0,GRCA,11
LYCEEESMD1,2016-05-18,"ERF,JLM,KPK,AEH",11:46,14:06:00,2271.0,GRCA,11
LYCEEESMD1,2016-05-18,"ERF,JLM,KPK,AEH",11:46,14:06:00,2271.0,NOCA,12
LYCEEESMD1,2016-05-18,"ERF,JLM,KPK,AEH",11:46,14:06:00,2271.0,NOCA,12
FORESESMD1,2016-05-19,"JLM,KPK,AEH,ERF",11:38,12:38:00,6e3,AMRO,30
FORESESMD1,2016-05-19,"JLM,KPK,AEH,ERF",11:38,12:38:00,6e3,AMRO,30
FORESESMD1,2016-05-19,"JLM,KPK,AEH,ERF",11:38,12:38:00,6e3,GRCA,14
FORESESMD1,2016-05-19,"JLM,KPK,AEH,ERF",11:38,12:38:00,6e3,GRCA,14
FORESESMD1,2016-05-19,"JLM,KPK,AEH,ERF",11:38,12:38:00,6e3,NOCA,5
FORESESMD1,2016-05-19,"JLM,KPK,AEH,ERF",11:38,12:38:00,6e3,NOCA,5
FORESESMD1,2016-05-19,"JLM,KPK,AEH,ERF",11:38,12:38:00,6e3,NOMO,3
FORESESMD1,2016-05-19,"JLM,KPK,AEH,ERF",11:38,12:38:00,6e3,NOMO,3
FORESESMD1,2016-05-19,"JLM,KPK,AEH,ERF",11:38,12:38:00,6e3,SOSP,7
FORESESMD1,2016-05-19,"JLM,KPK,AEH,ERF",11:38,12:38:00,6e3,SOSP,7
GERWJOHNC1,2016-05-18,"ELB, EAL, TMC",NA,NA,NA,NA,NA
GERWJOHNC1,2016-05-18,"ELB, EAL, TMC",NA,NA,NA,NA,NA
ARCADIAMA1,2016-08-02,"TMB, SMB",NA,NA,NA,NA,NA
ARCADIAMA1,2016-08-02,"TMB, SMB",NA,NA,NA,NA,NA
CASTTOMNC1,2016-05-11,AJB,11:50,13:07:00,NA,CACH,1
CASTTOMNC1,2016-05-11,AJB,11:50,13:07:00,NA,CACH,1
CASTTOMNC1,2016-05-11,AJB,11:50,13:07:00,NA,CARW,1
CASTTOMNC1,2016-05-11,AJB,11:50,13:07:00,NA,CARW,1
CASTTOMNC1,2016-05-11,AJB,11:50,13:07:00,NA,HOWR,3
CASTTOMNC1,2016-05-11,AJB,11:50,13:07:00,NA,HOWR,3
CASTTOMNC1,2016-05-11,AJB,11:50,13:07:00,NA,NOCA,2
CASTTOMNC1,2016-05-11,AJB,11:50,13:07:00,NA,NOCA,2
CASTTOMNC1,2016-05-11,AJB,11:50,13:07:00,NA,SOSP,3
CASTTOMNC1,2016-05-11,AJB,11:50,13:07:00,NA,SOSP,3
DEBRMARNC1,2016-04-27,AJB,11:40,12:40:00,NA,AMRO,9
DEBRMARNC1,2016-04-27,AJB,11:40,12:40:00,NA,AMRO,9
DEBRMARNC1,2016-04-27,AJB,11:40,12:40:00,NA,CARW,1
DEBRMARNC1,2016-04-27,AJB,11:40,12:40:00,NA,CARW,1
DEBRMARNC1,2016-04-27,AJB,11:40,12:40:00,NA,GRCA,5
DEBRMARNC1,2016-04-27,AJB,11:40,12:40:00,NA,GRCA,5
DEBRMARNC1,2016-04-27,AJB,11:40,12:40:00,NA,NOCA,7
DEBRMARNC1,2016-04-27,AJB,11:40,12:40:00,NA,NOCA,7
KALIELINC1,2016-05-07,AJB,11:32,12:39:00,NA,CACH,6
KALIELINC1,2016-05-07,AJB,11:32,12:39:00,NA,CACH,6
KALIELINC1,2016-05-07,AJB,11:32,12:39:00,NA,CARW,5
KALIELINC1,2016-05-07,AJB,11:32,12:39:00,NA,CARW,5
KALIELINC1,2016-05-07,AJB,11:32,12:39:00,NA,NOCA,8
KALIELINC1,2016-05-07,AJB,11:32,12:39:00,NA,NOCA,8
LADYKENNC1,2016-05-04,AJB,11:27,12:35:00,NA,AMRO,2
LADYKENNC1,2016-05-04,AJB,11:27,12:35:00,NA,AMRO,2
LADYKENNC1,2016-05-04,AJB,11:27,12:35:00,NA,CACH,3
LADYKENNC1,2016-05-04,AJB,11:27,12:35:00,NA,CACH,3
LADYKENNC1,2016-05-04,AJB,11:27,12:35:00,NA,NOCA,5
LADYKENNC1,2016-05-04,AJB,11:27,12:35:00,NA,NOCA,5
LADYKENNC1,2016-05-04,AJB,11:27,12:35:00,NA,NOMO,3
LADYKENNC1,2016-05-04,AJB,11:27,12:35:00,NA,NOMO,3
LADYKENNC1,2016-05-04,AJB,11:27,12:35:00,NA,SOSP,3
LADYKENNC1,2016-05-04,AJB,11:27,12:35:00,NA,SOSP,3
SIMPEDWNC1,2016-05-12,AJB,12:10,13:09:00,NA,CACH,5
SIMPEDWNC1,2016-05-12,AJB,12:10,13:09:00,NA,CACH,5
SIMPEDWNC1,2016-05-12,AJB,12:10,13:09:00,NA,CARW,1
SIMPEDWNC1,2016-05-12,AJB,12:10,13:09:00,NA,CARW,1
SIMPEDWNC1,2016-05-12,AJB,12:10,13:09:00,NA,NOCA,6
SIMPEDWNC1,2016-05-12,AJB,12:10,13:09:00,NA,NOCA,6
TAYLJERNC1,2016-05-10,AJB,11:50,12:56:00,NA,AMRO,8
TAYLJERNC1,2016-05-10,AJB,11:50,12:56:00,NA,AMRO,8
TAYLJERNC1,2016-05-10,AJB,11:50,12:56:00,NA,CARW,1
TAYLJERNC1,2016-05-10,AJB,11:50,12:56:00,NA,CARW,1
TAYLJERNC1,2016-05-10,AJB,11:50,12:56:00,NA,GRCA,7
TAYLJERNC1,2016-05-10,AJB,11:50,12:56:00,NA,GRCA,7
TAYLJERNC1,2016-05-10,AJB,11:50,12:56:00,NA,SOSP,3
TAYLJERNC1,2016-05-10,AJB,11:50,12:56:00,NA,SOSP,3
WHEEJENNC1,2016-05-14,AJB,12:42,13:47:00,NA,CARW,2
WHEEJENNC1,2016-05-14,AJB,12:42,13:47:00,NA,CARW,2
WHEEJENNC1,2016-05-14,AJB,12:42,13:47:00,NA,HOWR,1
WHEEJENNC1,2016-05-14,AJB,12:42,13:47:00,NA,HOWR,1
WHEEJENNC1,2016-05-14,AJB,12:42,13:47:00,NA,NOCA,8
WHEEJENNC1,2016-05-14,AJB,12:42,13:47:00,NA,NOCA,8
WOLFMARNC1,2016-04-20,AJB,11:15,12:21:00,NA,CACH,5
WOLFMARNC1,2016-04-20,AJB,11:15,12:21:00,NA,CARW,3
ADAMVICFL1,2016-05-17,ZZ,07:15,08:30:00,NA,CACH,2
ADAMVICFL1,2016-05-17,ZZ,07:15,08:30:00,NA,CARW,6
ADAMVICFL1,2016-05-17,ZZ,07:15,08:30:00,NA,NOCA,9
BAILEESVA1,2016-05-20,"JLM,KPK,AEH,ERF",12:45,15:20:00,3120.0,AMRO,18
BAILEESVA1,2016-05-20,"JLM,KPK,AEH,ERF",12:45,15:20:00,3120.0,AMRO,18
BAILEESVA1,2016-05-20,"JLM,KPK,AEH,ERF",12:45,15:20:00,3120.0,CACH,3
BAILEESVA1,2016-05-20,"JLM,KPK,AEH,ERF",12:45,15:20:00,3120.0,CACH,3
BAILEESVA1,2016-05-20,"JLM,KPK,AEH,ERF",12:45,15:20:00,3120.0,GRCA,16
BAILEESVA1,2016-05-20,"JLM,KPK,AEH,ERF",12:45,15:20:00,3120.0,GRCA,16
BAILEESVA1,2016-05-20,"JLM,KPK,AEH,ERF",12:45,15:20:00,3120.0,NOCA,16
BAILEESVA1,2016-05-20,"JLM,KPK,AEH,ERF",12:45,15:20:00,3120.0,NOCA,16
BAILEESVA1,2016-05-20,"JLM,KPK,AEH,ERF",12:45,15:20:00,3120.0,NOMO,16
BAILEESVA1,2016-05-20,"JLM,KPK,AEH,ERF",12:45,15:20:00,3120.0,NOMO,16
BAILEESVA1,2016-05-20,"JLM,KPK,AEH,ERF",12:45,15:20:00,3120.0,SOSP,4
BAILEESVA1,2016-05-20,"JLM,KPK,AEH,ERF",12:45,15:20:00,3120.0,SOSP,4
SPLAMARMA2,2016-05-20,"TMB, SMB, SLG",11:39,12:42:00,1700.0,AMRO,11
SPLAMARMA2,2016-05-20,"TMB, SMB, SLG",11:39,12:42:00,1700.0,AMRO,11
SPLAMARMA2,2016-05-20,"TMB, SMB, SLG",11:39,12:42:00,1700.0,GRCA,3
SPLAMARMA2,2016-05-20,"TMB, SMB, SLG",11:39,12:42:00,1700.0,GRCA,3
SPLAMARMA2,2016-05-20,"TMB, SMB, SLG",11:39,12:42:00,1700.0,SOSP,7
SPLAMARMA2,2016-05-20,"TMB, SMB, SLG",11:39,12:42:00,1700.0,SOSP,7
HILLSALMA1,2016-05-18,"SMB, SLG",11:45,12:50:00,2300.0,NA,NA
HILLSALMA1,2016-05-18,"SMB, SLG",11:45,12:50:00,2300.0,NA,NA
HOWAJANMA1,2016-05-19,"SMB, TMB, SLG",11:45,NA,2070.0,NA,NA
HOWAJANMA1,2016-05-19,"SMB, TMB, SLG",11:45,NA,2070.0,NA,NA
CONZBRIMA1,2016-05-21,"SMB, TMB",11:48,12:50:00,NA,AMRO,4
CONZBRIMA1,2016-05-21,"SMB, TMB",11:48,12:50:00,NA,AMRO,4
CONZBRIMA1,2016-05-21,"SMB, TMB",11:48,12:50:00,NA,GRCA,3
CONZBRIMA1,2016-05-21,"SMB, TMB",11:48,12:50:00,NA,GRCA,3
CONZBRIMA1,2016-05-21,"SMB, TMB",11:48,12:50:00,NA,NOCA,1
CONZBRIMA1,2016-05-21,"SMB, TMB",11:48,12:50:00,NA,NOCA,1
TOSCPAMMA1,2016-05-22,"SMB, TMB",12:00,12:58:00,1448.0,GRCA,3
TOSCPAMMA1,2016-05-22,"SMB, TMB",12:00,12:58:00,1448.0,GRCA,3
TOSCPAMMA1,2016-05-22,"SMB, TMB",12:00,12:58:00,1448.0,SOSP,5
TOSCPAMMA1,2016-05-22,"SMB, TMB",12:00,12:58:00,1448.0,SOSP,5
DODGEESMD1,2016-05-23,"JLM,KPK,AEH,ERF",NA,NA,NA,NA,NA
DODGEESMD1,2016-05-23,"JLM,KPK,AEH,ERF",NA,NA,NA,NA,NA
BUCKLMSMD1,2016-05-24,"JLM,KPK,AEH,ERF",11:20,11:45:00,2912.0,AMRO,4
BUCKLMSMD1,2016-05-24,"JLM,KPK,AEH,ERF",11:20,11:45:00,2912.0,AMRO,4
BUCKLMSMD1,2016-05-24,"JLM,KPK,AEH,ERF",11:20,11:45:00,2912.0,CACH,5
BUCKLMSMD1,2016-05-24,"JLM,KPK,AEH,ERF",11:20,11:45:00,2912.0,CACH,5
NICKAESGA1,2016-04-26,"JLD,BNT",NA,NA,NA,NA,NA
NICKAESGA1,2016-04-26,"JLD,BNT",NA,NA,NA,NA,NA
PLANANDGA1,2016-04-28,BNT,11:20,12:34:00,493.0,NOCA,9
PLANANDGA1,2016-04-28,BNT,11:20,12:34:00,493.0,NOCA,9
COOPEMSGA1,2016-04-29,"JLD,BNT",NA,NA,NA,NA,NA
