siteID,dateVisit,time,obs,enc,spp,bandNumber,colorL,colorR,mass,wing,tl,age,sex,cpBp,fat,bloodID,featherID,notes
OMLAKEVMD1,2000-07-24,NA,NA,B,CACH,1920-85966,BX,G,10.2,NA,NA,U,M,NA,NA,,,
OMLAKEVMD1,2000-07-24,NA,NA,B,CACH,1920-85967,XK,K,9.8,61.5,53.0,U,U,NA,NA,,,
GALLMONVA1,2000-07-25,NA,NA,B,NOCA,791-17751,YR,X,43.8,92.5,98.5,AHY,F,NA,NA,,,
GALLTERMD1,2000-07-25,NA,NA,B,CARW,1141-05756,G,GX,21.2,60.5,50.0,U,U,NA,NA,,,
GALLTERMD1,2000-07-25,NA,NA,B,NOCA,791-17752,O,GX,42.6,89.5,94.0,AHY,F,NA,NA,,,
GALLTERMD1,2000-07-25,NA,NA,B,CARW,1141-05757,XW,R,19.0,57.0,48.0,AHY,F,NA,NA,,,
GALLTERMD1,2000-07-25,NA,NA,B,CARW,1141-05757,XW,R,19.0,NA,48.0,AHY,F,NA,NA,,,
GALLTERMD1,2000-07-25,NA,NA,B,CARW,1141-05757,XW,R,21.2,57.0,NA,AHY,F,NA,NA,,,
GALLTERMD1,2000-07-25,NA,NA,B,CARW,1141-05757,XW,R,21.2,NA,NA,AHY,F,NA,NA,,,
KOSLDREMD1,2001-03-15,NA,NA,B,CACH,820-94560,MX,G,10.0,60.5,48.5,AHY,M,NA,NA,,,
KOSLDREMD1,2001-03-15,NA,NA,B,NOCA,791-17004,R,XG,43.7,95.0,100.0,AHY,M,NA,NA,,,
KOSLDREMD1,2001-03-15,NA,NA,B,CACH,820-94562,KX,M,10.1,61.5,53.0,AHY,M,NA,NA,,,
KOSLDREMD1,2001-03-15,NA,NA,B,SOSP,1141-05758,R,XG,22.7,61.5,62.5,AHY,M,NA,NA,,,
KOSLDREMD1,2001-03-15,NA,NA,B,NOCA,791-17003,XY,B,47.7,96.0,105.0,AHY,M,NA,NA,,,
KOSLDREMD1,2001-03-15,NA,NA,B,CACH,820-94561,RX,G,10.0,61.5,51.0,AHY,M,NA,NA,,,
COFFMICMD1,2001-03-22,NA,NA,B,CARW,1141-05769,X,YG,19.6,58.0,42.5,AHY,M,NA,NA,,,
COFFMICMD1,2001-03-22,NA,NA,B,NOCA,791-17012,OY,X,45.1,100.0,105.0,AHY,M,NA,NA,,,
COFFMICMD1,2001-03-22,NA,NA,B,CARW,1141-05770,W,XM,22.5,61.0,48.5,AHY,F,NA,NA,,,
COFFMICMD1,2001-03-22,NA,NA,B,CACH,820-94565,X,KO,7.4,61.0,49.5,U,U,NA,NA,,,
COFFMICMD1,2001-03-22,NA,NA,B,CACH,820-94566,KY,X,10.0,64.5,53.0,U,U,NA,NA,,,
HAMMBARMD1,2001-03-23,NA,NA,B,CACH,820-94567,Y,WX,9.6,65.0,52.5,AHY,M,NA,NA,,,
HAMMBARMD1,2001-03-23,NA,NA,B,CACH,820-94568,GX,G,10.2,65.0,52.5,AHY,U,NA,NA,,,
HAMMBARMD1,2001-03-23,NA,NA,B,CACH,820-94569,OR,X,10.1,61.5,52.0,AHY,U,NA,NA,,,
HAMMBARMD1,2001-03-23,NA,NA,B,CARW,1141-05771,YX,Y,21.4,65.0,53.0,AHY,M,NA,NA,,,
HAMMBARMD1,2001-03-23,NA,NA,B,CACH,820-94570,XB,M,10.2,63.0,54.0,AHY,M,NA,NA,,,
HAMMBARMD1,2001-03-23,NA,NA,B,NOCA,791-17013,YW,X,45.1,94.5,96.0,AHY,M,NA,NA,,,
HAMMBARMD1,2001-03-23,NA,NA,B,NOCA,791-17013,YW,X,45.1,NA,96.0,AHY,M,NA,NA,,,
HAMMBARMD1,2001-03-23,NA,NA,B,NOCA,791-17013,YW,X,NA,94.5,NA,AHY,M,NA,NA,,,
HAMMBARMD1,2001-03-23,NA,NA,B,NOCA,791-17013,YW,X,NA,NA,NA,AHY,M,NA,NA,,,
WIKACORMD1,2001-03-26,NA,NA,B,NOCA,791-17014,W,XW,41.0,91.5,96.5,AHY,M,NA,NA,,,
WIKACORMD1,2001-03-26,NA,NA,B,CACH,820-94572,O,BX,9.2,58.0,49.5,AHY,U,NA,NA,,,
WIKACORMD1,2001-03-26,NA,NA,B,CACH,820-94571,X,YW,10.4,59.5,49.0,AHY,F,NA,NA,,,
MARRPETMD1,2001-03-28,NA,NA,B,CACH,820-94573,XM,G,8.8,59.0,48.0,U,U,NA,NA,,,
MORAJANMD1,2001-04-04,NA,NA,B,CACH,820-94574,M,XO,10.0,61.0,54.0,AHY,M,NA,NA,,,
MORAJANMD1,2001-04-04,NA,NA,B,CACH,820-94575,XK,B,9.0,59.0,50.5,AHY,U,NA,NA,,,
MORAJANMD1,2001-04-04,NA,NA,B,NOCA,791-17015,X,RM,43.9,88.0,89.0,AHY,M,NA,NA,,,
SERCGUEMD1,2001-04-05,NA,NA,B,CACH,820-94577,XM,O,9.8,59.0,51.5,AHY,M,NA,NA,,,
SERCGUEMD1,2001-04-05,NA,NA,B,CACH,820-94578,K,XG,10.3,61.0,50.5,AHY,M,NA,NA,,,
SERCGUEMD1,2001-04-05,NA,NA,B,EAPH,820-94579,X,YY,18.6,86.0,70.0,AHY,M,NA,NA,,,
SERCGUEMD1,2001-04-05,NA,NA,B,CACH,820-94576,K,XR,10.2,61.0,44.0,AHY,M,NA,NA,,,
DANIBARMD1,2001-04-06,NA,NA,B,CACH,820-94580,KO,X,10.1,64.0,52.0,AHY,M,NA,NA,,,
DANIBARMD1,2001-04-06,NA,NA,B,CACH,820-94582,MX,Y,9.6,63.5,51.5,AHY,M,NA,NA,,,
DANIBARMD1,2001-04-06,NA,NA,B,CACH,820-94581,KW,X,9.4,62.0,47.5,AHY,U,NA,NA,,,
DANIBARMD1,2001-04-06,NA,NA,B,CACH,820-94583,K,GX,9.8,61.5,51.0,AHY,U,NA,NA,,,
OMLAKEVMD1,2001-04-09,NA,NA,R,CARW,1141-05754,GB,X,22.2,61.0,52.0,U,U,NA,NA,,,
OMLAKEVMD1,2001-04-09,NA,NA,R,CARW,1141-05754,GB,X,22.2,NA,52.0,U,U,NA,NA,,,
OMLAKEVMD1,2001-04-09,NA,NA,R,CARW,1141-05754,GB,X,24.7,61.0,NA,U,U,NA,NA,,,
OMLAKEVMD1,2001-04-09,NA,NA,R,CARW,1141-05754,GB,X,24.7,NA,NA,U,U,NA,NA,,,
THOMSUEMD1,2001-04-09,NA,NA,B,NOCA,791-17016,KO,X,NA,98.5,106.0,AHY,M,NA,NA,,,
THOMSUEMD1,2001-04-09,NA,NA,B,CARW,1141-05772,XR,B,22.6,61.0,51.0,AHY,F,NA,NA,,,
THOMSUEMD1,2001-04-09,NA,NA,B,CACH,820-94584,OX,M,10.3,59.0,49.5,AHY,U,NA,NA,,,
THOMSUEMD1,2001-04-09,NA,NA,B,CACH,820-94585,K,YX,9.2,63.0,54.0,AHY,U,NA,NA,,,
RICHLIBMD1,2001-04-10,NA,NA,B,CARW,1141-05773,OG,X,23.4,64.0,53.0,AHY,M,NA,NA,,,
RICHLIBMD1,2001-04-10,NA,NA,B,NOCA,791-17017,XG,B,46.3,99.0,102.0,AHY,M,NA,NA,,,
RICHLIBMD1,2001-04-10,NA,NA,B,NOCA,791-17017,XG,B,46.3,NA,102.0,AHY,M,NA,NA,,,
RICHLIBMD1,2001-04-10,NA,NA,B,NOCA,791-17017,XG,B,44.0,99.0,NA,AHY,M,NA,NA,,,
RICHLIBMD1,2001-04-10,NA,NA,B,NOCA,791-17017,XG,B,44.0,NA,NA,AHY,M,NA,NA,,,
RICHLIBMD1,2001-04-10,NA,NA,B,NOCA,791-17017,XG,B,46.9,99.0,NA,AHY,M,NA,NA,,,
RICHLIBMD1,2001-04-10,NA,NA,B,NOCA,791-17017,XG,B,46.9,NA,NA,AHY,M,NA,NA,,,
GARDVALMD1,2001-04-12,NA,NA,B,SOSP,1141-05774,OY,X,21.5,65.0,63.0,AHY,M,NA,NA,,,
GARDVALMD1,2001-04-12,NA,NA,B,CACH,820-94587,X,BR,10.3,60.5,47.0,AHY,M,NA,NA,,,
GARDVALMD1,2001-04-12,NA,NA,B,NOCA,791-17019,G,XK,41.3,91.5,92.0,AHY,F,NA,NA,,,
GARDVALMD1,2001-04-12,NA,NA,B,CACH,8209-74586,G,RX,10.9,61.5,NA,AHY,M,NA,NA,,,
GARDVALMD1,2001-04-12,NA,NA,B,CACH,8209-74586,G,RX,10.9,NA,NA,AHY,M,NA,NA,,,
GARDVALMD1,2001-04-12,NA,NA,B,CACH,8209-74586,G,RX,10.8,61.5,NA,AHY,M,NA,NA,,,
GARDVALMD1,2001-04-12,NA,NA,B,CACH,8209-74586,G,RX,10.8,NA,NA,AHY,M,NA,NA,,,
GARDVALMD1,2001-04-12,NA,NA,B,NOCA,791-17018,B,XW,45.4,99.5,105.0,AHY,M,NA,NA,,,
GARDVALMD1,2001-04-12,NA,NA,B,CACH,820-94588,X,MG,9.9,62.0,54.0,AHY,M,NA,NA,,,
GROSJEAMD1,2001-04-12,NA,NA,B,CARW,1141-05547,X,RY,21.2,60.0,50.0,AHY,U,NA,NA,,,
SUITKATMD1,2001-04-14,NA,NA,B,NOCA,1751-52000,O,RX,43.7,91.0,103.0,AHY,F,NA,NA,,,
MISBJANMD1,2001-04-17,NA,NA,B,CARW,1141-05775,BX,O,22.0,58.0,50.0,ASY,U,NA,NA,,,
MISBJANMD1,2001-04-17,NA,NA,B,CACH,820-94589,Y,XO,10.8,65.0,53.0,ASY,U,NA,NA,,,
PERRCHRMD1,2001-04-17,NA,NA,B,CACH,2250-24001,X,GB,9.9,65.0,56.0,AHY,U,NA,NA,,,
PERRCHRMD1,2001-04-17,NA,NA,R,NOCA,791-17732,-,UNK,46.5,92.0,94.0,AHY,M,NA,NA,,,
PERRCHRMD1,2001-04-17,NA,NA,R,NOCA,791-17732,-,UNK,46.5,NA,94.0,AHY,M,NA,NA,,,
PERRCHRMD1,2001-04-17,NA,NA,R,NOCA,791-17732,-,UNK,45.8,92.0,NA,AHY,M,NA,NA,,,
PERRCHRMD1,2001-04-17,NA,NA,R,NOCA,791-17732,-,UNK,45.8,NA,NA,AHY,M,NA,NA,,,
WISECELMD1,2001-04-17,NA,NA,B,NOMO,791-17021,RX,O,54.1,103.0,111.0,ASY,F,NA,NA,,,
WISECELMD1,2001-04-17,NA,NA,B,NOCA,791-17020,XW,W,41.7,90.0,23.86,AHY,M,NA,NA,,,
WISECELMD1,2001-04-17,NA,NA,B,SOSP,1141-05776,YW,X,22.2,67.0,70.5,ASY,M,NA,NA,,,
BEALTOMMD1,2001-04-18,NA,NA,B,AMRO,1152-87402,WK,X,70.1,125.0,89.5,AHY,M,NA,NA,,,
BURRANDMD1,2001-04-18,NA,NA,B,NOCA,791-17022,Y,XG,49.1,90.0,95.0,AHY,F,NA,NA,,,
BURRANDMD1,2001-04-18,NA,NA,B,AMRO,1152-87401,R,OX,104.9,132.0,100.0,AHY,F,NA,NA,,,
BURRANDMD1,2001-04-18,NA,NA,B,NOCA,791-17023,MB,X,42.8,93.0,103.0,AHY,M,NA,NA,,,
HAMIMARMD1,2001-04-18,NA,NA,B,NOCA,1751-51999,X,GR,41.4,95.0,100.0,AHY,M,NA,NA,,,
SPEYPAUMD1,2001-04-18,NA,NA,B,CARW,1141-05548,XM,M,22.0,63.0,47.0,AHY,M,NA,NA,,,
SPEYPAUMD1,2001-04-18,NA,NA,B,NOCA,1751-51998,XB,Y,38.5,96.0,105.0,AHY,M,NA,NA,,,
SPEYPAUMD1,2001-04-18,NA,NA,B,CACH,2250-24003,XW,G,10.5,59.0,50.5,AHY,F,NA,NA,,,
SPEYPAUMD1,2001-04-18,NA,NA,B,NOCA,1751-51996,X,OG,44.5,91.0,82.0,AHY,F,NA,NA,,,
SPEYPAUMD1,2001-04-18,NA,NA,B,NOCA,1751-51997,XM,R,39.8,93.0,99.0,AHY,M,NA,NA,,,
CAINBRIMD1,2001-04-19,NA,NA,B,AMRO,1152-87551,RX,G,77.6,132.0,103.0,AHY,M,NA,NA,,,
CAINBRIMD1,2001-04-19,NA,NA,B,SOSP,1141-05550,BX,G,23.0,63.0,NA,AHY,F,NA,NA,,,
CAINBRIMD1,2001-04-19,NA,NA,B,AMRO,1152-87550,KX,-,80.2,132.0,NA,AHY,F,NA,NA,,,
CAINBRIMD1,2001-04-19,NA,NA,B,CACH,2250-24004,X,BW,10.1,63.0,51.0,AHY,M,NA,NA,,,
CAINBRIMD1,2001-04-19,NA,NA,B,SOSP,1141-05549,WW,X,24.0,71.0,69.0,AHY,M,NA,NA,,,
HELFGAIMD1,2001-04-19,NA,NA,B,CARW,1141-05778,X,OR,18.3,62.0,48.5,AHY,M,NA,NA,,,
HELFGAIMD1,2001-04-19,NA,NA,B,CACH,820-94590,MR,X,NA,64.0,58.5,ASY,M,NA,NA,,,
WIKACORMD1,2001-04-19,NA,NA,B,NOCA,1751-51994,YX,B,40.6,97.0,103.0,AHY,M,NA,NA,,,
WIKACORMD1,2001-04-19,NA,NA,B,NOCA,1141-05551,XW,G,41.2,90.0,95.0,AHY,F,NA,NA,,,
WIKACORMD1,2001-04-19,NA,NA,B,NOCA,1751-51995,RO,X,45.4,95.0,102.0,AHY,F,NA,NA,,,
DORNROBMD1,2001-04-20,NA,NA,B,NOMO,1751-51993,RX,G,51.7,119.5,131.0,AHY,M,NA,NA,,,
DORNROBMD1,2001-04-20,NA,NA,B,AMRO,1152-87549,B,YX,77.7,121.0,92.0,SY,F,NA,NA,,,
DORNROBMD1,2001-04-20,NA,NA,B,SOSP,1141-05552,MM,X,22.0,67.0,60.5,AHY,M,NA,NA,,,
DORNROBMD1,2001-04-20,NA,NA,B,SOSP,1141-05552,MM,X,22.0,NA,60.5,AHY,M,NA,NA,,,
DORNROBMD1,2001-04-20,NA,NA,B,SOSP,1141-05552,MM,X,NA,67.0,NA,AHY,M,NA,NA,,,
DORNROBMD1,2001-04-20,NA,NA,B,SOSP,1141-05552,MM,X,NA,NA,NA,AHY,M,NA,NA,,,
DORNROBMD1,2001-04-20,NA,NA,B,AMRO,1152-87548,X,KO,78.1,126.5,90.0,SY,F,NA,NA,,,
MILLPAUMD1,2001-04-20,NA,NA,B,NOCA,1751-51992,X,OG,43.2,100.0,104.5,AHY,M,NA,NA,,,
MILLPAUMD1,2001-04-20,NA,NA,B,CACH,2250-24006,RX,K,10.4,61.5,52.0,AHY,M,NA,NA,,,
MILLPAUMD1,2001-04-20,NA,NA,B,CACH,2250-24005,X,OO,9.8,59.0,49.0,AHY,F,NA,NA,,,
GORDELIDC1,2001-04-21,NA,NA,B,AMRO,1152-87547,KY,X,93.8,98.5,125.0,SY,F,NA,NA,,,
GALLTERMD1,2001-04-23,NA,NA,B,CACH,2250-24007,X,YO,8.3,58.0,50.0,AHY,F,NA,NA,,,
GALLTERMD1,2001-04-23,NA,NA,R,CARW,1141-05757,XW,R,19.0,57.0,48.0,AHY,F,NA,NA,,,
GALLTERMD1,2001-04-23,NA,NA,R,CARW,1141-05757,XW,R,19.0,NA,48.0,AHY,F,NA,NA,,,
GALLTERMD1,2001-04-23,NA,NA,R,CARW,1141-05757,XW,R,21.2,57.0,NA,AHY,F,NA,NA,,,
GALLTERMD1,2001-04-23,NA,NA,R,CARW,1141-05757,XW,R,21.2,NA,NA,AHY,F,NA,NA,,,
TINIKATMD1,2001-04-23,NA,NA,B,HOWR,820-94591,OR,X,11.0,49.5,40.5,AHY,F,NA,NA,,,
TINIKATMD1,2001-04-23,NA,NA,B,SOSP,1141-05777,YX,R,22.4,67.0,70.0,ASY,M,NA,NA,,,
TINIKATMD1,2001-04-23,NA,NA,B,HOWR,820-94592,Y,WX,11.0,47.0,47.0,AHY,M,NA,NA,,,
TINIKATMD1,2001-04-23,NA,NA,B,CACH,820-94593,WO,X,10.4,62.5,53.0,AHY,M,NA,NA,,,
NICHALIMD1,2001-04-24,NA,NA,B,NOCA,1751-51991,XW,Y,44.2,96.5,105.0,AHY,M,NA,NA,,,
NICHALIMD1,2001-04-24,NA,NA,B,NOCA,1751-51991,XW,Y,44.2,NA,105.0,AHY,M,NA,NA,,,
NICHALIMD1,2001-04-24,NA,NA,B,NOCA,1751-51991,XW,Y,46.3,96.5,NA,AHY,M,NA,NA,,,
NICHALIMD1,2001-04-24,NA,NA,B,NOCA,1751-51991,XW,Y,46.3,NA,NA,AHY,M,NA,NA,,,
NICHALIMD1,2001-04-24,NA,NA,B,CACH,2250-24008,OX,B,10.8,64.0,55.0,AHY,M,NA,NA,,,
RICHLIBMD1,2001-04-24,NA,NA,B,CARW,1141-05557,WB,X,62.0,62.0,53.0,AHY,M,NA,NA,,,
RICHLIBMD1,2001-04-24,NA,NA,B,NOCA,1751-51990,GM,X,41.6,91.0,80.0,AHY,F,NA,NA,,,
SINGTONMD1,2001-04-24,NA,NA,B,SOSP,1141-05779,X,MR,NA,68.0,75.0,ASY,M,NA,NA,,,
SINGTONMD1,2001-04-24,NA,NA,B,SOSP,1141-05780,X,BO,NA,65.0,68.0,AHY,M,NA,NA,,,
SINGTONMD1,2001-04-24,NA,NA,B,NOCA,791-17024,XW,O,NA,86.0,95.0,AHY,M,NA,NA,,,
HARRPHYMD1,2001-04-25,NA,NA,B,NOCA,1751-51989,XK,R,43.0,95.0,100.0,AHY,M,NA,NA,,,
HARRPHYMD1,2001-04-25,NA,NA,B,GRCA,1751-51987,BX,G,36.7,95.0,93.0,AHY,M,NA,NA,,,
HARRPHYMD1,2001-04-25,NA,NA,B,GRCA,1751-51988,WW,X,37.9,89.5,92.0,AHY,F,NA,NA,,,
HARRPHYMD1,2001-04-25,NA,NA,B,CACH,2250-24010,KX,Y,10.2,55.0,46.5,AHY,F,NA,NA,,,
HARRPHYMD1,2001-04-25,NA,NA,B,CACH,2250-24009,GX,M,10.0,60.5,52.0,U,U,NA,NA,,,
WELLCARMD1,2001-04-25,NA,NA,B,SOSP,1141-05781,X,OY,20.9,67.0,67.0,ASY,M,NA,NA,,,
WELLCARMD1,2001-04-25,NA,NA,B,AMRO,1152-87403,Y,BX,72.7,124.0,96.0,AHY,M,NA,NA,,,
WELLCARMD1,2001-04-25,NA,NA,B,HOWR,820-94594,OX,Y,12.0,52.0,45.0,AHY,M,NA,NA,,,
WELLCARMD1,2001-04-25,NA,NA,B,CACH,820-94595,X,OW,10.5,62.0,52.5,AHY,M,NA,NA,,,
DAVIALIVA1,2001-04-26,NA,NA,B,NOCA,791-17025,XB,R,43.2,91.0,96.0,SY,M,NA,NA,,,
HAMIMARMD1,2001-04-26,NA,NA,B,NOCA,1751-51985,XO,O,47.3,96.0,90.5,AHY,M,NA,NA,,,
HAMIMARMD1,2001-04-26,NA,NA,B,CACH,2250-24011,RX,O,9.6,59.0,51.0,AHY,F,NA,NA,,,
HAMIMARMD1,2001-04-26,NA,NA,B,NOCA,1751-51986,BX,Y,48.7,91.0,NA,AHY,F,NA,NA,,,
HAMIMARMD1,2001-04-26,NA,NA,B,HOWR,2250-24012,RX,G,11.4,47.5,NA,AHY,F,NA,NA,,,
VERSBETMD1,2001-04-26,NA,NA,B,CARW,1141-05782,XG,M,23.4,62.0,51.0,ASY,M,NA,NA,,,
MASORICMD1,2001-04-27,NA,NA,B,CARW,1141-05783,R,XB,22.0,62.5,52.0,AHY,M,NA,NA,,,
MASORICMD1,2001-04-27,NA,NA,B,SOSP,1141-05785,X,WR,23.1,68.0,69.5,ASY,M,NA,NA,,,
MASORICMD1,2001-04-27,NA,NA,B,CACH,820-94599,OX,Y,11.4,65.5,53.0,AHY,M,NA,NA,,,
MASORICMD1,2001-04-27,NA,NA,B,CARW,1141-05784,WX,Y,17.5,57.0,48.0,AHY,F,NA,NA,,,
MASORICMD1,2001-04-27,NA,NA,B,CACH,820-94600,XM,K,9.9,61.5,52.0,AHY,F,NA,NA,,,
MASORICMD1,2001-04-27,NA,NA,B,NOCA,791-17026,X,OY,45.4,94.5,103.0,AHY,M,NA,NA,,,
SWANELIMD1,2001-04-27,NA,NA,B,AMRO,1152-87546,Y,WX,63.8,130.0,88.0,AHY,M,NA,NA,,,
SWANELIMD1,2001-04-27,NA,NA,B,NOMO,791-51984,B,YX,48.6,102.0,108.5,SY,M,NA,NA,,,
SWANELIMD1,2001-04-27,NA,NA,B,CARW,1141-05558,WX,W,22.4,64.5,45.0,AHY,M,NA,NA,,,
SWANELIMD1,2001-04-27,NA,NA,B,AMRO,1152-87544,GX,G,80.0,128.0,45.5,AHY,M,NA,NA,,,
SWANELIMD1,2001-04-27,NA,NA,B,CACH,2250-24013,WX,G,9.5,60.5,46.0,AHY,M,NA,NA,,,
SWANELIMD1,2001-04-27,NA,NA,B,AMRO,1152-87545,O,BX,87.8,129.0,91.0,AHY,F,NA,NA,,,
DORNROBMD1,2001-04-30,NA,NA,B,HOWR,2250-24014,OY,X,12.2,51.0,44.5,AHY,U,NA,NA,,,
FAGABERMD1,2001-04-30,NA,NA,B,HOWR,2250-24205,M,XO,11.3,52.0,45.0,SY,M,NA,NA,,,
FAGABERMD1,2001-04-30,NA,NA,B,CACH,2250-24204,X,WW,9.7,61.5,47.0,AHY,F,NA,NA,,,
FAGABERMD1,2001-04-30,NA,NA,B,HOWR,2250-24206,RB,X,11.7,51.5,46.0,AHY,F,NA,NA,,,
FAGABERMD1,2001-04-30,NA,NA,B,CACH,2250-24202,X,RB,11.0,65.0,57.0,AHY,M,NA,NA,,,
FAGABERMD1,2001-04-30,NA,NA,B,NOCA,791-17027,YK,X,43.0,94.0,NA,ASY,M,NA,NA,,,
FAGABERMD1,2001-04-30,NA,NA,B,NOCA,791-17027,YK,X,43.0,NA,NA,ASY,M,NA,NA,,,
FAGABERMD1,2001-04-30,NA,NA,B,NOCA,791-17027,YK,X,42.8,94.0,NA,ASY,M,NA,NA,,,
FAGABERMD1,2001-04-30,NA,NA,B,NOCA,791-17027,YK,X,42.8,NA,NA,ASY,M,NA,NA,,,
BALAELEMD1,2001-05-01,NA,NA,B,HOWR,2250-24208,K,YX,12.2,53.0,45.0,ASY,M,NA,NA,,,
BALAELEMD1,2001-05-01,NA,NA,B,CACH,2250-24209,O,XW,10.5,61.0,51.0,AHY,M,NA,NA,,,
BALAELEMD1,2001-05-01,NA,NA,B,SOSP,1141-05787,XB,R,22.2,63.0,67.5,ASY,M,NA,NA,,,
BALAELEMD1,2001-05-01,NA,NA,B,NOCA,791-17028,O,XK,45.9,90.5,95.0,AHY,F,NA,NA,,,
BALAELEMD1,2001-05-01,NA,NA,B,CACH,2250-24211,GX,G,9.3,58.0,50.5,AHY,F,NA,NA,,,
BALAELEMD1,2001-05-01,NA,NA,B,CACH,2250-24207,X,BG,9.9,60.0,NA,SY,M,NA,NA,,,
BALAELEMD1,2001-05-01,NA,NA,B,CACH,2250-24207,X,BG,9.9,NA,NA,SY,M,NA,NA,,,
BALAELEMD1,2001-05-01,NA,NA,B,CACH,2250-24207,X,BG,10.4,60.0,NA,SY,M,NA,NA,,,
BALAELEMD1,2001-05-01,NA,NA,B,CACH,2250-24207,X,BG,10.4,NA,NA,SY,M,NA,NA,,,
BALAELEMD1,2001-05-01,NA,NA,B,CACH,2250-24210,R,XO,10.8,60.5,50.0,AHY,U,NA,NA,,,
COULMARMD1,2001-05-01,NA,NA,B,GRCA,1751-51983,MM,X,37.1,91.0,95.0,AHY,M,NA,NA,,,
COULMARMD1,2001-05-01,NA,NA,B,HOWR,2250-24015,W,XW,10.6,51.5,43.0,AHY,M,NA,NA,,,
COULMARMD1,2001-05-01,NA,NA,B,CARW,1141-05560,XO,W,NA,61.5,50.0,AHY,M,NA,NA,,,
COULMARMD1,2001-05-01,NA,NA,B,SOSP,1141-05559,YG,X,24.3,66.0,62.0,AHY,F,NA,NA,,,
COULMARMD1,2001-05-01,NA,NA,B,CACH,2250-24016,G,XY,10.5,60.5,51.0,AHY,F,NA,NA,,,
COULMARMD1,2001-05-01,NA,NA,B,CARW,1141-05561,M,XY,18.1,55.0,47.0,AHY,F,NA,NA,,,
COULMARMD1,2001-05-01,NA,NA,B,NOCA,1751-51982,R,XR,46.2,95.0,NA,AHY,M,NA,NA,,,
COULMARMD1,2001-05-01,NA,NA,B,NOCA,1751-51982,R,XR,46.2,NA,NA,AHY,M,NA,NA,,,
COULMARMD1,2001-05-01,NA,NA,B,NOCA,1751-51982,R,XR,47.4,95.0,NA,AHY,M,NA,NA,,,
COULMARMD1,2001-05-01,NA,NA,B,NOCA,1751-51982,R,XR,47.4,NA,NA,AHY,M,NA,NA,,,
GARDVALMD1,2001-05-01,NA,NA,B,HOWR,2250-24017,XY,B,11.8,53.0,45.0,AHY,M,NA,NA,,,
GARDVALMD1,2001-05-01,NA,NA,B,CACH,2250-24018,M,OX,10.2,63.0,52.0,AHY,M,NA,NA,,,
CAINBRIMD1,2001-05-02,NA,NA,B,GRCA,1751-51978,YG,X,36.1,93.0,91.0,AHY,M,NA,NA,,,
CAINBRIMD1,2001-05-02,NA,NA,B,NOCA,1751-51977,XO,Y,45.4,99.0,109.0,AHY,M,NA,NA,,,
HADDMARMD1,2001-05-02,NA,NA,B,CACH,2250-24212,YW,X,10.4,64.0,52.0,SY,M,NA,NA,,,
HADDMARMD1,2001-05-02,NA,NA,B,CACH,2250-24215,KO,X,NA,63.0,55.0,AHY,M,NA,NA,,,
HADDMARMD1,2001-05-02,NA,NA,B,CACH,2250-24214,X,RM,9.6,56.0,49.0,AHY,F,NA,NA,,,
HADDMARMD1,2001-05-02,NA,NA,B,CACH,2250-24213,XG,B,10.4,60.0,52.0,AHY,U,NA,NA,,,
KINDFARMD1,2001-05-02,NA,NA,B,NOCA,1751-51981,BK,X,42.3,95.0,105.5,AHY,M,NA,NA,,,
KINDFARMD1,2001-05-02,NA,NA,B,HOWR,2250-24019,X,RM,11.0,48.5,39.0,AHY,M,NA,NA,,,
KINDFARMD1,2001-05-02,NA,NA,B,NOCA,1751-51980,GX,W,43.0,91.0,90.0,AHY,M,NA,NA,,,
ONTAHOUDC1,2001-05-02,NA,NA,B,NOCA,1751-51979,M,MX,44.0,93.0,95.0,AHY,F,NA,NA,,,
ONTAHOUDC1,2001-05-02,NA,NA,B,NOCA,1751-51979,M,MX,44.0,NA,95.0,AHY,F,NA,NA,,,
ONTAHOUDC1,2001-05-02,NA,NA,B,NOCA,1751-51979,M,MX,37.8,93.0,NA,AHY,F,NA,NA,,,
ONTAHOUDC1,2001-05-02,NA,NA,B,NOCA,1751-51979,M,MX,37.8,NA,NA,AHY,F,NA,NA,,,
MOSMCARMD1,2001-05-03,NA,NA,B,HOWR,2250-24021,KO,X,11.0,49.0,41.0,AHY,M,NA,NA,,,
MOSMCARMD1,2001-05-03,NA,NA,B,NOMO,1152.-87541,Y,X,NA,NA,119.5,AHY,M,NA,NA,,,
MOSMCARMD1,2001-05-03,NA,NA,B,NOMO,1751-51974,GX,G,39.8,105.0,112.0,AHY,F,NA,NA,,,
MOSMCARMD1,2001-05-03,NA,NA,B,NOCA,1751-51976,Y,KX,45.8,92.0,98.0,AHY,F,NA,NA,,,
MOSMCARMD1,2001-05-03,NA,NA,B,CACH,2250-24020,RX,M,10.5,64.0,52.5,AHY,M,NA,NA,,,
KINDFARMD1,2001-05-04,NA,NA,B,GRCA,1751-51973,MX,B,35.7,91.0,97.0,AHY,M,NA,NA,,,
KINDFARMD1,2001-05-04,NA,NA,B,NOCA,1751-51972,-,OX,42.3,98.0,100.0,AHY,M,NA,NA,,,
KINDFARMD1,2001-05-04,NA,NA,B,CARW,1141-05562,BW,X,22.0,61.0,52.0,AHY,M,NA,NA,,,
BLANBETMD1,2001-05-05,NA,NA,B,CACH,2250-24022,Y,OX,10.6,66.5,56.0,AHY,U,NA,NA,,,
