siteIDTechRs,dateTechRs,observerTechRs,timeTechRs,forayNumberTechRs,bandNumberTechRs,longTechRs,latTechRs,typeTechRs,notesTechRs
DOPPJANMA1,2017-05-24,ASJ,12:20,1,2651-65619,-72.65498,42.28692,F,"OX, RY"
DOPPJANMA1,2017-05-24,ASJ,13:00,1,2780-93371,-72.65426,42.28606,F,"KO,X"
DOPPJANMA1,2016-07-01,SMB,13:35,1,2571-83148,-72.65502,42.2873,F,noData
DORNROBMD1,2002-06-11,noData,00:01,99999,791-17829,99999,99999,T,noData
DORNROBMD1,2002-06-11,noData,00:01,99999,1152-87548,99999,99999,T,noData
DORNROBMD1,2003-05-10,noData,00:01,99999,1141-05552,99999,99999,T,noData
DOUGSANFL1,2016-09-28,ZZ,07:10,1,2571-70413,99999,99999,F,noData
DOWDMIRNC1,2017-04-18,AJB,07:32,99999,0951-61581,99999,99999,I,noData
DOYLPHIMA1,2017-05-21,"ASJ, JLK",15:14,1,2720-99671,-72.67904799,42.26435336,F,noData
DOYLPHIMA1,2016-07-08,SBL,13:15,99999,2651-43267,99999,99999,I,noData
DRAKBERMD1,2002-05-03,noData,00:01,99999,1721-48514,99999,99999,T,noData
DRAKBERMD1,2003-03-16,noData,00:01,99999,2250-24078,99999,99999,T,noData
DRAKBERMD1,2010-06-12,noData,00:01,99999,2411-13750,99999,99999,T,noData
DUFFSHAFL1,2016-03-22,ZZ,00:01,99999,2331-09358,99999,99999,T,noData
DUFFSHAFL1,2016-03-22,ZZ,00:01,99999,2331-09359,99999,99999,T,noData
DUMBOPKDC1,2017-06-20,AEH,11:16,99999,2651-64694,99999,99999,I,noData
DUMBOPKDC1,2017-06-20,DLM,11:25,99999,2651-64692,99999,99999,I,noData
DUMBOPKDC1,2017-06-20,AEH,11:35,99999,2651-64697,99999,99999,I,noData
DUMBOPKDC1,2017-06-20,DLM,11:30,99999,2651-64693,99999,99999,I,noData
DUMBOPKDC1,2017-06-30,KME,08:00,99999,2651-64694,99999,99999,I,noData
DUMBOPKDC1,2017-06-30,AEH,06:20,99999,2651-64693,99999,99999,I,noData
DUMBOPKDC1,2017-07-28,AEH,07:30,99999,2651-64694,99999,99999,I,noData
DWORBARPA1,2017-05-25,LY,08:30,1,2741-54811,99999,99999,F,noData
EARLNANMD1,2003-05-20,noData,00:01,99999,1721-48583,99999,99999,T,noData
EDEREDWVA1,2003-04-15,noData,00:01,99999,8001-21310,99999,99999,T,noData
EDEREDWVA1,2003-04-15,noData,00:01,99999,1141-05631,99999,99999,T,noData
EDEREDWVA1,2004-06-03,noData,00:01,99999,1901-20510,99999,99999,T,noData
EDEREDWVA1,2005-03-25,noData,00:01,99999,1141-05631,99999,99999,T,noData
EDEREDWVA1,2005-06-17,noData,00:01,99999,1891-87381,99999,99999,T,noData
EDEREDWVA1,2005-06-30,noData,00:01,99999,1901-20510,99999,99999,T,noData
EDEREDWVA1,2010-06-22,noData,00:01,99999,2301-56827,99999,99999,T,noData
EDEREDWVA1,2010-06-22,noData,00:01,99999,2341-30123,99999,99999,T,noData
EDEREDWVA1,2013-07-23,noData,00:01,99999,791-17275,99999,99999,T,noData
EDEREDWVA1,2015-04-15,noData,00:01,99999,2660-75766,99999,99999,T,noData
EGANMARMD1,2017-06-14,JLM,07:36,1,2711-77016,-77.11107,38.94719,F,noData
EGANMARMD1,2017-06-14,JLM,08:00,1,2711-77018,-77.10954,38.94727,F,noData
EGANMARMD1,2010-06-12,noData,00:01,99999,2301-56511,99999,99999,T,noData
EGGELESVA1,2012-07-12,noData,00:01,99999,2441-15036,99999,99999,T,noData
EGGELESVA1,2013-07-25,noData,00:01,99999,2421-11447,99999,99999,T,noData
EGGELESVA1,2015-04-13,noData,00:01,99999,2441-15036,99999,99999,T,noData
ELLIJONFL1,2017-04-10,ERF,10:10,1,2331-09357,-82.29758,29.63185,F,noData
ENNEBECFL1,2016-06-19,ZZ,08:20,1,1991-18052,99999,99999,F,noData
EVANMICMD1,2002-05-01,noData,00:01,99999,2250-24242,99999,99999,T,noData
EVANMICMD1,2002-05-10,noData,00:01,99999,791-17076,99999,99999,T,noData
EVANMICMD1,2002-09-07,noData,00:01,99999,791-17075,99999,99999,T,noData
EVANMICMD1,2005-07-22,noData,00:01,99999,4501-87429,99999,99999,T,noData
EVANMICMD1,2006-07-05,noData,00:01,99999,4501-87429,99999,99999,T,noData
EVANMICMD1,2010-05-13,noData,00:01,99999,2540-62928,99999,99999,T,noData
EVANMICMD1,2015-07-10,noData,00:01,99999,2660-75731,99999,99999,T,noData
EVANMICMD1,2016-04-28,KPK,10:19,99999,2531-74587,99999,99999,T,noData
EWINSAMFL1,2017-05-25,ERF,07:42,1,2541-40429,-82.36182,29.66198,F,noData
FAERHOWMA1,2014-05-29,noData,00:01,99999,2531-91126,99999,99999,T,noData
FAGABERMD1,2002-07-01,noData,00:01,99999,2250-24202,99999,99999,T,noData
FAGABERMD1,2005-05-10,noData,00:01,99999,1951-20956,99999,99999,T,noData
FAGABERMD1,2005-05-10,noData,00:01,99999,1901-20598,99999,99999,T,noData
FAGABERMD1,2009-07-24,noData,00:01,99999,2251-80505,99999,99999,T,noData
FAGABERMD1,2012-06-11,noData,00:01,99999,2411-37992,99999,99999,T,noData
FAGABERMD1,2012-06-11,noData,00:01,99999,1272-43079,99999,99999,T,noData
FARRAMYPA1,2017-06-26,LY,10:00,1,2711-77856,-80.039847,40.306547,F,noData
FARYSIMMD1,2017-06-17,JLM,09:42,1,2711-77613,-77.01793,38.98911,F,noData
FARYSIMMD1,2002-07-15,noData,00:01,99999,1141-05602,99999,99999,T,noData
FARYSIMMD1,2010-05-14,noData,00:01,99999,2301-55938,99999,99999,T,noData
FARYSIMMD1,2013-06-29,noData,00:01,99999,2441-96470,99999,99999,T,noData
FARYSIMMD1,2015-06-26,noData,00:01,99999,2441-96471,99999,99999,T,noData
FARYSIMMD1,2015-06-26,noData,00:01,99999,1352-46523,99999,99999,T,noData
FARYSIMMD1,2016-07-02,KPK,11:54,1,2421-11502,-77.0183,38.98852,F,noData
FARYSIMMD1,2016-07-02,KPK,12:03,1,2711-77613,-77.01958,38.98921,F,noData
FECHMARPA1,2016-07-15,"BR,JC,JK",06:30,99999,2711-77313,99999,99999,I,noData
FECHMARPA1,2016-07-15,"BR,JC,JK",08:30,99999,2711-77316,99999,99999,I,noData
FERNKARNC1,2017-06-19,AJB,10:10,1,0851-39978,-79.1165,36.028,F,noData
FERNKARNC1,2017-06-19,AJB,12:15,99999,2750-51218,99999,99999,I,noData
FERRSUEMD1,2002-06-04,noData,00:01,99999,791-17822,99999,99999,T,noData
FERRSUEMD1,2003-03-15,noData,00:01,99999,791-17822,99999,99999,T,noData
FISHFERVA1,2017-05-13,KLW,10:13,1,2651-47609,-77.13242,38.91252,F,noData
FISHFERVA1,2017-05-13,KLW,10:17,1,2531-90261,-77.13275,38.91253,F,noData
FISHFERVA1,2017-05-13,AKW,11:03,1,2571-70346,-77.13092,38.91316,F,MISSING G BAND
FISHFERVA1,2017-05-13,akw,11:10,1,2750-64212,-77.1306,38.9123,F,decimating cicada
FISHFERVA1,2017-05-13,akw,11:19,1,2641-96972,-77.13027,38.91196,F,noData
FISHFERVA1,2009-05-30,noData,00:01,99999,2510-03824,99999,99999,T,noData
FISHFERVA1,2010-07-03,noData,00:01,99999,2411-37711,99999,99999,T,noData
FISHFERVA1,2010-07-03,noData,00:01,99999,2411-37713,99999,99999,T,noData
FISHFERVA1,2013-05-20,noData,00:01,99999,2411-37712,99999,99999,T,noData
FISHFERVA1,2013-05-20,noData,00:01,99999,2590-83047,99999,99999,T,noData
FISHFERVA1,2015-05-08,noData,00:01,99999,1232-94727,99999,99999,T,noData
FISHFERVA1,2015-06-13,noData,00:01,99999,1232-94726,99999,99999,T,noData
FISHFERVA1,2015-07-08,noData,00:01,99999,791-17264,99999,99999,T,noData
FISHFERVA1,2015-07-08,noData,00:01,99999,2571-70347,99999,99999,T,noData
FISHFERVA1,2016-07-05,KPK,08:23,99999,2571-70346,-77.131815,38.912823,I,noData
FISHFERVA1,2016-07-05,KPK,12:09,1,2750-64479,-77.13081,38.91284,F,noData
FISHFERVA1,2016-07-05,KPK,12:51,1,2531-90261,-77.13223,38.91249,F,noData
FLAGMARFL1,2011-05-31,noData,00:01,99999,2590-82080,99999,99999,T,noData
FLAGMARFL1,2016-04-11,ZZ,00:01,99999,2661-07704,99999,99999,T,noData
FLAMSCOFL1,2015-04-30,noData,00:01,99999,2661-31317,99999,99999,T,noData
FLOWANGGA1,2017-06-03,CLG,10:08,1,2651-52446,-84.55555,34.10732,F,"OX,Y GRCA"
FLOWANGGA1,2017-06-03,CLG,07:30,1,2711-57735,-84.55444,34.10582,I,CARW
FLOWPATGA1,2017-04-10,CLG,10:22,1,2730-24985,-84.46151,34.01182,F,"G,RX CACH"
FLOWPATGA1,2017-04-10,CLG,10:22,1,2711-58038,-84.46151,34.01182,F,"BO,X TUTI"
FOLEMARMD1,2004-05-27,noData,00:01,99999,8001-21455,99999,99999,T,noData
FOLEMARMD1,2004-05-27,noData,00:01,99999,1721-48565,99999,99999,T,noData
FOLEMARMD1,2008-06-30,noData,00:01,99999,2510-04309,99999,99999,T,noData
FOOSDAVVA1,2010-07-12,noData,00:01,99999,2261-38340,99999,99999,T,noData
FOOSDAVVA1,2010-07-12,noData,00:01,99999,2331-40001,99999,99999,T,noData
FORCBREVA1,2010-06-03,noData,00:01,99999,2441-15013,99999,99999,T,noData
FORCBREVA1,2012-07-17,noData,00:01,99999,2441-15013,99999,99999,T,noData
FORDSUSMA1,2016-05-27,SMB,11:50,99999,2571-83122,99999,99999,T,noData
FORDSUSMA1,2016-05-27,TMB,11:56,99999,2720-99649,99999,99999,T,noData
FORDSUSMA1,2016-05-27,TMB,12:29,99999,2720-99650,99999,99999,T,noData
FORESESMD1,2017-04-18,"akw, klw",13:21,1,2421-11945,-77.01974,39.03429,F,noData
FORESESMD1,2017-04-19,akw,12:00,99999,2421-11945,-77.019703,39.033631,I,location estimated from map
FORESESMD1,2017-05-19,KLW,12:48,1,2641-96995,-77.02049,39.03436,F,noData
FORESESMD1,2017-05-19,KLW,13:10,1,2571-90190,-77.0193,39.03405,F,noData
FORESESMD1,2016-05-05,"AEH,ERF",08:35,99999,2641-96865,99999,99999,I,noData
FORESESMD1,2016-05-05,"KPK,ERF,AEH",11:50,1,2571-89993,99999,99999,F,noData
FORESESMD1,2016-05-05,"KPK,ERF,AEH",11:55,1,2421-11945,99999,99999,F,noData
FORESESMD1,2016-05-05,"KPK,ERF,AEH,JLM",11:35,1,2571-90190,99999,99999,F,noData
FOYLDONPA1,2017-06-29,DK,09:45,1,2441-14899,99999,99999,F,noData
FRANMICNC1,2016-05-26,AJB,10:00,99999,2711-64075,99999,99999,I,noData
FRANMICNC1,2016-05-26,AJB,12:45,1,2180-92475,99999,99999,F,noData
FREEJOHFL1,2017-03-23,ERF,09:55,1,2710-25719,-82.33591,29.66402,F,noData
FREYFREMD1,2017-07-06,akw,08:10,99999,2710-54323,-76.66785,39.37643,I,noData
FREYFREMD1,2017-07-06,akw,10:33,1,noData,-76.66871,39.37639,F,CACH POSSIBLE 2460-22795 R BAND SEEN BUT UNABLE TO GET BETTER LOOK
FREYFREMD1,2002-05-11,noData,00:01,99999,791-17074,99999,99999,T,noData
FREYFREMD1,2003-03-14,noData,00:01,99999,1152-87425,99999,99999,T,noData
FREYFREMD1,2003-05-10,noData,00:01,99999,8001-21429,99999,99999,T,noData
FREYFREMD1,2003-06-22,noData,00:01,99999,1320-00909,99999,99999,T,noData
FREYFREMD1,2003-06-29,noData,00:01,99999,1801-09490,99999,99999,T,noData
FREYFREMD1,2003-07-18,noData,00:01,99999,8001-21427,99999,99999,T,noData
FREYFREMD1,2004-03-28,noData,00:01,99999,1152-87424,99999,99999,T,noData
FREYFREMD1,2004-04-18,noData,00:01,99999,2250-90428,99999,99999,T,noData
FREYFREMD1,2007-05-19,noData,00:01,99999,2430-29212,99999,99999,T,noData
FREYFREMD1,2009-04-16,noData,00:01,99999,2341-30143,99999,99999,T,noData
FREYFREMD1,2009-05-25,noData,00:01,99999,2341-30143,99999,99999,T,noData
FREYFREMD1,2013-07-27,noData,00:01,99999,2421-11513,99999,99999,T,noData
FREYFREMD1,2014-07-15,noData,00:01,99999,2430-29212,99999,99999,T,noData
FREYFREMD1,2015-06-19,noData,00:01,99999,2301-56894,99999,99999,T,noData
FUISLISVA1,2010-05-24,noData,00:01,99999,2411-37731,99999,99999,T,noData
FUISLISVA1,2013-07-19,noData,00:01,99999,2421-11607,99999,99999,T,noData
FULLPAMFL1,2016-05-25,ZZ,08:15,99999,2541-40441,99999,99999,T,noData
FURRMELGA1,2017-04-14,CLG,10:39,1,2730-24998,-84.23045,33.87034,F,"R,XG CACH"
GAETHEAMD1,2010-06-21,noData,00:01,99999,2411-37139,99999,99999,T,noData
GAETHEAMD1,2012-06-25,noData,00:01,99999,2301-56548,99999,99999,T,noData
GAIEMELMA1,2017-07-23,JLK,11:12,1,2691-86632,-72.5593819,42.53297219,F,noData
GAIEMELMA1,2015-06-07,noData,00:01,99999,2291-44294,99999,99999,noData,noData
GAIEMELMA1,2015-06-07,noData,00:01,99999,2371-04314,99999,99999,noData,noData
GAIEMELMA1,2016-06-26,SMB,14:06,1,2291-44294,-72.56057,42.53246,F,noData
GAIEMELMA1,2016-06-26,SMB,14:20,1,2371-04314,-72.56061,42.53224,F,noData
GALLMONVA1,2013-07-27,noData,00:01,99999,2421-11439,99999,99999,T,noData
GALLTERMD1,2003-06-21,noData,00:01,99999,1141-05757,99999,99999,T,noData
GALLTERMD1,2010-07-14,noData,00:01,99999,2510-04210,99999,99999,T,noData
GALLTERMD1,2010-07-14,noData,00:01,99999,2411-37320,99999,99999,T,noData
GALLTERMD1,2015-06-09,noData,00:01,99999,2531-74570,99999,99999,T,noData
GALLTERMD1,2016-06-04,JLM,00:01,1,2571-89946,99999,99999,F,noData
GALVLIBPA2,2017-07-21,LY,08:45,99999,4501-87599,-80.038296,40.309625,I,noData
GALVLIBPA2,2017-07-21,LY,09:00,99999,4501-87597,-80.03818,40.309684,I,noData
GARDVALMD1,2002-08-12,noData,00:01,99999,8209-74586,99999,99999,T,noData
GARDVALMD1,2003-04-15,noData,00:01,99999,820-94588,99999,99999,T,noData
GARDVALMD1,2003-04-15,noData,00:01,99999,2250-24018,99999,99999,T,noData
GARDVALMD1,2003-04-25,noData,00:01,99999,8209-74586,99999,99999,T,noData
GARDVALMD1,2003-04-25,noData,00:01,99999,791-17018,99999,99999,T,noData
GECACARVA1,2008-06-18,noData,00:01,99999,2460-22847,99999,99999,T,noData
GECACARVA1,2010-07-02,noData,00:01,99999,2441-14108,99999,99999,T,noData
GECACARVA1,2010-07-02,noData,00:01,99999,2590-82407,99999,99999,T,noData
GECACARVA1,2012-06-26,noData,00:01,99999,2441-14108,99999,99999,T,noData
GECACARVA1,2012-06-26,noData,00:01,99999,2251-80365,99999,99999,T,noData
GECACARVA1,2013-03-15,noData,00:01,99999,2301-56567,99999,99999,T,noData
GECACARVA1,2014-04-24,noData,00:01,99999,2710-53702,99999,99999,T,noData
GECACARVA1,2014-04-24,noData,00:01,99999,2690-18954,99999,99999,T,noData
GEHRDALMD1,2002-07-09,noData,00:01,99999,1751-51968,99999,99999,T,noData
GEHRDALMD1,2002-07-09,noData,00:01,99999,1751-51966,99999,99999,T,noData
GEHRDALMD1,2003-05-15,noData,00:01,99999,1751-51968,99999,99999,T,noData
GEHRDALMD1,2003-05-15,noData,00:01,99999,1751-51966,99999,99999,T,noData
GEHRDALMD1,2005-06-06,noData,00:01,99999,1801-77868,99999,99999,T,noData
GEHRDALMD1,2005-06-06,noData,00:01,99999,1801-77866,99999,99999,T,noData
GEHRDALMD1,2005-07-07,noData,00:01,99999,1801-77868,99999,99999,T,noData
GELLNERMD1,2002-06-21,noData,00:01,99999,791-17073,99999,99999,T,noData
GERHEUNPA1,2017-07-29,LY,09:45,99999,2651-51765,-79.659397,40.16993,I,noData
GERHEUNPA1,2017-07-29,LY,10:15,99999,2701-39448,-79.659397,40.16993,I,noData
GERYERIMD1,2017-06-30,akw,07:30,1,2651-47562,-77.11763,38.99878,F,noData
GERYERIMD1,2017-06-30,AKW,07:42,1,noData,-77.12013,39.00008,F,"UNABLE TO DETERMINE INDIVIDUAL MISSING 1 BAND SEEN AS X,B F NOCA. TWO POSSIBILITIES FROM 2012 AND 2014"
GERYERIMD1,2017-07-03,JLM,09:48,1,2561-56890,-77.11938,38.99997,F,Missing all color bands
GERYERIMD1,2017-07-03,JLM,09:48,1,2561-56891,-77.11938,38.99997,F,Missing orange band
GERYERIMD1,2016-06-28,KJW,12:33,1,2561-56891,-77.1194,39.000213,F,noData
GERYERIMD1,2016-06-28,KJW,12:33,1,2561-56890,-77.11936759,39.000213,F,noData
GIBSELAMD1,2002-06-20,noData,00:01,99999,1751-51984,99999,99999,T,noData
GIBSELAMD1,2003-05-07,noData,00:01,99999,1751-51984,99999,99999,T,noData
GIBSELAMD1,2003-05-07,noData,00:01,99999,2280-90103,99999,99999,T,noData
GIBSELAMD1,2005-06-09,noData,00:01,99999,742-29781,99999,99999,T,noData
GIESALLVA1,2010-07-12,noData,00:01,99999,2411-37239,99999,99999,T,noData
GILLEVAMD1,2003-06-05,noData,00:01,99999,8001-21410,99999,99999,T,noData
GIRAANGMD1,2017-07-09,KLW,08:33,2,2571-70323,-77.23554,39.20478,F,noData
GIRAANGMD1,2017-07-09,KLW,08:41,2,2531-90229,-77.23476,39.20432,F,noData
GIRAANGMD1,2010-07-14,noData,00:01,99999,2261-38331,99999,99999,T,noData
GIRAANGMD1,2012-07-23,noData,00:01,99999,2301-55901,99999,99999,T,noData
GIRAANGMD1,2012-07-23,noData,00:01,99999,2301-56994,99999,99999,T,noData
GIRAANGMD1,2014-06-19,noData,00:01,99999,2301-55901,99999,99999,T,noData
GOCHJOAMD1,2017-07-27,AKW,10:04,99999,2710-54264,99999,99999,I,noData
GOCHJOAMD1,2001-03-15,noData,00:01,99999,791-17825,99999,99999,T,noData
GOCHJOAMD1,2003-06-06,noData,00:01,99999,791-17067,99999,99999,T,noData
GOCHJOAMD1,2009-06-12,noData,00:01,99999,2301-56910,99999,99999,T,noData
GOCHJOAMD1,2009-06-12,noData,00:01,99999,2301-56657,99999,99999,T,noData
GOCHJOAMD1,2010-05-22,noData,00:01,99999,2540-62856,99999,99999,T,noData
GOCHJOAMD1,2013-08-02,noData,00:01,99999,2421-34693,99999,99999,T,noData
GOCHJOAMD1,2014-07-25,noData,00:01,99999,2421-34693,99999,99999,T,noData
GOCHJOAMD1,2015-06-20,noData,00:01,99999,2641-63882,99999,99999,T,noData
GOCHJOAMD1,2016-05-28,KPK,12:15,1,2421-34693,-76.58118,39.6517,F,noData
GOMEKARMD1,2010-07-22,noData,00:01,99999,2281-69493,99999,99999,T,noData
GOMEKARMD1,2015-06-25,noData,00:01,99999,2641-63878,99999,99999,T,noData
GOODNANMA1,2017-06-23,ASJ,11:00,1,2780-93264,-72.5753,42.42061,F,noData
