siteIDCapture,dateCapture,timeCapture,obsCapture,encCapture,sppCapture,bandNumberCapture,colorComboCapture,massCapture,wingCapture,tlCapture,ageCapture,sexCapture,cpBpCapture,fatCapture,bloodIDCapture,featherIDCapture,notesCapture
NZPBIRDDC1,2017-06-20,10:10,REZ,B,HOSP,9999-00055,"BW,M",22.6,75.5,53,AHY,F,BP,0.5,noData,noData,noData
NZPBIRDDC1,2017-06-20,10:47,REZ,B,NOCA,2701-39089,"KX,YG",36.8,86,105,HY,M,noData,0.5,noData,noData,noData
NZPBIRDDC1,2017-06-20,11:11,REZ,B,HOSP,9999-00057,"PB,M",23.5,71,47,HY,U,noData,1,noData,noData,noData
NZPBIRDDC1,2017-06-20,09:18,REZ,B,HOFI,2661-07893,"X,-",19.5,80.5,58,AHY,M,CP,1,noData,noData,noData
NZPBIRDDC1,2017-06-20,09:23,REZ,R,AMRO,1352-46151,"RR,KX",84.6,128,85.5,AHY,F,BP,0.5,noData,noData,noData
NZPBIRDDC1,2017-06-20,09:45,REZ,R,TUTI,2711-77655,"X,-",99999,99999,99999,noData,noData,noData,99999,noData,noData,noData
NZPBIRDDC1,2017-06-20,09:47,BSE,B,AMRO,1352-46157,"GX,GB",73,128,95,HY,U,noData,0.5,noData,noData,noData
NZPBIRDDC1,2017-06-20,09:50,REZ,B,HOFI,2661-07894,"X,-",20,78,53,AHY,M,CP,1,noData,noData,noData
NZPBIRDDC1,2017-07-14,08:55,JLM,B,HOSP,9999-00073,"PR,M",25,71,47,HY,U,noData,0,noData,noData,noData
NZPBIRDDC1,2017-07-14,08:55,JLM,B,HOSP,9999-00074,"YO,O",28,73,99999,HY,U,noData,99999,noData,noData,Accidentally released
NZPBIRDDC1,2017-07-14,09:00,JLM,B,HOSP,9999-00075,"YG,O",27,75,50.5,HY,U,noData,0.5,noData,noData,double color combo
NZPBIRDDC1,2017-07-14,09:00,JLM,B,HOSP,9999-00076,"GO,G",27,67,48,HY,U,noData,0.5,noData,noData,noData
NZPBIRDDC1,2017-07-14,09:00,JLM,B,TUTI,2471-68203,"YB,BX",18.9,76,66,HY,U,noData,0,noData,noData,noData
NZPBIRDDC1,2017-07-14,09:00,JLM,R,HOSP,9999-00077,"R,KB",26.2,75,56,AHY,F,BP,0,noData,noData,noData
NZPBIRDDC1,2017-07-14,09:11,JLM,B,HOSP,9999-00078,"WP,G",26.9,72,99999,HY,U,noData,0,noData,noData,Tail broken
NZPBIRDDC1,2017-07-14,09:12,JLM,B,HOSP,9999-00079,"GG,G",25.8,72,99999,AHY,F,BP,0,noData,noData,tail molting
NZPBIRDDC1,2017-07-14,09:12,JLM,B,HOSP,9999-00080,"GK,P",25.4,76,54,AHY,F,BP,0.5,noData,noData,noData
NZPBIRDDC1,2017-07-14,09:12,JLM,B,HOSP,9999-00081,"YG,G",25.3,72,99999,HY,U,noData,0.5,noData,noData,molting
NZPBIRDDC1,2017-07-18,00:01,REZ,R,WBNU,2711-77167,"-,X",99999,99999,99999,noData,noData,noData,99999,noData,noData,Released before measurements.
NZPBIRDDC1,2017-07-18,10:00,REZ,B,HOSP,9999-00083,"BO,G",25.1,73,53,AHY,F,BP,0.5,noData,noData,noData
NZPBIRDDC1,2017-07-18,10:00,REZ,B,HOSP,9999-00084,"OO,O",27.4,74,45,HY,U,noData,1,noData,noData,noData
NZPBIRDDC1,2017-07-18,10:06,REZ,B,DOWO,2471-68204,"X,-",24.6,93.5,57.5,HY,U,noData,0.5,noData,noData,noData
NZPBIRDDC1,2017-07-18,10:21,REZ,R,NOCA,2701-39089,"KX,YG",33.4,99999,99999,HY,U,noData,99999,noData,noData,noData
NZPBIRDDC1,2017-07-18,10:26,REZ,R,TUTI,2711-54789,"WY,KX",18.6,78,69,HY,U,noData,0.5,noData,noData,noData
NZPBIRDDC1,2017-07-18,10:38,BSE,B,SOSP,2471-68206,"RY,YX",19.7,61,52,HY,U,noData,0.5,noData,noData,noData
NZPBIRDDC1,2017-07-18,10:39,REZ,B,HOSP,9999-00085,"OW,W",26,75,50,HY,F,noData,2,noData,noData,noData
NZPBIRDDC1,2017-07-18,09:56,BSE,B,HOSP,9999-00082,"KB,Y",26.2,71,51,HY,U,noData,1,noData,noData,noData
NZPBIRDDC1,2017-08-16,10:50,REZ,B,CACH,2840-12269,"GK,KX",10.4,62,15.9,HY,U,noData,1,noData,noData,tail growing in
NZPBIRDDC1,2017-08-16,10:52,REZ,B,HOSP,9999-00095,"G,GP",26.2,75.5,18.9,HY,M,noData,0.5,noData,noData,tail growing in
NZPBIRDDC1,2017-08-16,11:00,REZ,B,NOCA,2701-74714,"KG,GX",39,88,23.1,HY,M,noData,0.5,noData,noData,noData
NZPBIRDDC1,2017-08-16,11:04,REZ,B,CACH,2840-12270,"WB,YX",9.5,57,15.3,HY,U,noData,1,noData,noData,tail growing in
NZPBIRDDC1,2017-08-16,11:04,REZ,B,DOWO,2471-68229,"X,-",24.2,91,16.65,AHY,F,noData,0.5,noData,noData,noData
NZPBIRDDC1,2017-08-16,11:06,BSE,B,WBNU,2471-68230,"MX,BB",19.1,89,47,AHY,F,noData,0.5,noData,noData,noData
NZPBIRDDC1,2017-08-16,11:08,REZ,B,HOFI,2471-68231,"WX,MP",20.6,80,17.7,HY,U,noData,1,noData,noData,noData
NZPBIRDDC1,2017-08-16,11:20,BSE,R,WBNU,2711-77167,"RM,GX",19.5,74.5,49,AHY,F,noData,0.5,noData,noData,color bands added
NZPBIRDDC1,2017-08-16,11:26,REZ,B,NOCA,2701-74715,"BR,WX",41.3,87,23.45,HY,M,noData,0.5,noData,noData,noData
NZPBIRDDC1,2017-08-16,09:32,REZ,B,NOCA,2701-74713,"RG,KX",38.9,84,23,AHY,F,noData,0.5,noData,noData,noData
NZPBIRDDC1,2017-08-16,09:36,REZ,B,DOWO,2471-68228,"X,-",26,94,99999,SY,M,noData,0.5,noData,noData,noData
NZPBIRDDC1,2017-08-22,08:10,REZ,R,SOSP,2661-07878,"KB,YX",20.7,61.5,67,AHY,F,BP,0.5,noData,noData,noData
NZPBIRDDC1,2017-09-01,10:01,REZ,B,HOSP,9999-00107,"O,PB",26.8,71.5,53,HY,U,noData,0.5,noData,noData,noData
NZPBIRDDC1,2017-09-01,10:27,BSE,R,HOSP,9999-00108,"O,KK",27.2,73,54.5,HY,F,noData,1,noData,noData,noData
NZPBIRDDC1,2017-09-01,10:31,noData,R,HOSP,9999-00109,"PB,B",99999,99999,99999,noData,noData,noData,99999,noData,noData,Released
NZPBIRDDC1,2017-09-01,10:34,REZ,B,VEER,2471-68234,"X,-",31.5,100,69,AHY,U,noData,1,noData,noData,noData
NZPBIRDDC1,2017-09-01,10:35,BSE,R,WBNU,2711-77168,"KB,KX",18.6,87,44,AHY,U,noData,0.5,noData,noData,Color bands added
NZPBIRDDC1,2017-09-01,10:42,REZ,R,DOWO,2471-68229,"X,-",26.8,94,54,AHY,F,noData,0.5,noData,noData,noData
NZPBIRDDC1,2017-09-01,11:00,REZ,B,OVEN,2840-12277,"X,-",24,75,51,HY,U,noData,2,noData,NZP-DC-853,noData
NZPBIRDDC1,2017-09-01,11:07,REZ,R,WBNU,2741-54468,"GX,GP",20.5,91,48.5,U,U,noData,0.5,noData,noData,noData
NZPBIRDDC1,2017-09-01,11:10,REZ,B,HOSP,9999-00110,"Y,GR",24.9,71,49,HY,F,noData,1,noData,noData,noData
NZPBIRDDC1,2017-09-01,11:11,BSE,R,DOWO,2471-68228,"X,-",26,94,59,SY,M,noData,0.5,noData,noData,noData
NZPBIRDDC1,2017-09-01,11:15,REZ,B,HOSP,9999-00111,"R,OY",21.8,74,45,HY,M,noData,0.5,noData,noData,noData
NZPBIRDDC1,2017-09-01,11:28,REZ,B,HOSP,9999-00112,"O,BY",27,79,56,HY,M,noData,0.5,noData,noData,noData
NZPBIRDDC1,2017-09-01,11:50,REZ,B,WBNU,2471-68235,"WX,OW",19.9,87,44,AHY,U,noData,0.5,noData,noData,noData
NZPBIRDDC1,2017-09-01,11:50,REZ,B,HOSP,9999-00113,"MG,M",22.5,76,49,HY,U,noData,0.5,noData,noData,noData
NZPBIRDDC1,2017-09-01,12:12,REZ,B,HOSP,9999-00114,"W,GY",25.8,74,54,HY,F,noData,0.5,noData,noData,noData
NZPBIRDDC1,2017-09-01,12:17,REZ,R,WBNU,2711-54787,"WB,MX",19.8,91,47.5,AHY,U,noData,0.5,noData,noData,noData
NZPBIRDDC1,2017-09-01,12:30,REZ,R,DOWO,2471-68229,"X,-",99999,99999,99999,noData,noData,noData,99999,noData,noData,Repeat
NZPBIRDDC1,2017-09-01,09:50,BSE,R,NOCA,2701-74713,"RG,KX",40.3,89.9,99999,AHY,F,noData,0.5,noData,noData,Tail in molt
NZPBIRDDC1,2017-09-01,09:53,REZ,R,SOSP,2661-07878,"KB,YX",19.7,61,64,AHY,F,BP,1,noData,noData,noData
NZPBIRDDC1,2017-09-01,09:58,REZ,B,HOSP,9999-00106,"YP,G",26.3,75,99999,HY,U,noData,0.5,noData,noData,"Tail growing in, leg strain (not broken)"
NZPBIRDDC1,2014-10-15,00:01,noData,B,CARW,2341-30176,"P,-",99999,99999,99999,noData,noData,noData,99999,noData,noData,noData
NZPBIRDDC1,2015-05-09,00:01,noData,B,GRCA,2641-96874,"M,RX",34,85,99999,SY,U,noData,99999,noData,noData,noData
NZPBIRDDC1,2015-05-09,00:01,noData,B,GRCA,2641-96873,"XB,B",34,95,99999,AHY,U,noData,99999,noData,noData,noData
NZPBIRDDC1,2015-05-09,00:01,noData,B,AMRO,1352-46588,"G,PX",68.1,133,99999,AHY,M,noData,99999,noData,noData,noData
NZPBIRDDC1,2015-05-09,00:01,noData,B,GRCA,2641-96877,"RX,Y",99999,87,99999,AHY,U,noData,99999,noData,noData,noData
NZPBIRDDC1,2015-05-09,00:01,noData,B,AMRO,1352-46587,"PX,W",70.1,129,99999,ASY,M,noData,99999,noData,noData,noData
NZPBIRDDC1,2015-05-09,00:01,noData,B,AMRO,1352-46586,"MP,X",26.8,125,99999,SY,U,noData,99999,noData,noData,noData
NZPBIRDDC1,2015-05-09,00:01,noData,B,GRCA,2641-96876,"-,RX",99999,86,99999,AHY,U,noData,99999,noData,noData,noData
NZPBIRDDC1,2015-05-09,00:01,noData,B,GRCA,2641-96875,"Y,MX",34.3,88,99999,SY,U,noData,99999,noData,noData,noData
NZPBIRDDC1,2015-05-09,00:01,noData,B,GRCA,2641-96872,"X,OO",37.1,35,99999,AHY,U,noData,99999,noData,noData,noData
NZPBIRDDC1,2015-05-09,00:01,noData,B,HOWR,2710-58384,"XY,R",11.1,50,99999,AHY,M,noData,99999,noData,noData,noData
NZPBIRDDC1,2016-04-29,13:30,noData,B,AMRO,1342-16596,"X,-",99999,99999,99999,noData,noData,noData,99999,noData,noData,noData
NZPBIRDDC1,2016-05-14,08:00,CQS,B,SWTH,2711-77653,"-,X",37.3,98,66,ASY,U,noData,4,noData,noData,noData
NZPBIRDDC1,2016-05-14,08:00,ERF,B,SWTH,2711-77654,"-,X",27.5,96,64,SY,U,noData,0.5,noData,noData,noData
NZPBIRDDC1,2016-05-14,08:35,CQS,B,TUTI,2711-77655,"-,X",19.4,76,99999,ASY,F,BP,0.5,noData,noData,noData
NZPBIRDDC1,2016-05-14,08:54,ERC,B,HOWR,2750-41397,"-,X",10.6,52,42,ASY,M,CP,0,noData,noData,noData
NZPBIRDDC1,2016-05-14,09:23,ERC,B,AMRO,1292-64584,"X,-",99.2,121,90,ASY,F,BP,0,noData,noData,noData
NZPBIRDDC1,2016-05-14,09:40,CQS,B,COYE,2670-21563,"-,X",9.8,51,46,ASY,F,noData,2,noData,noData,noData
NZPBIRDDC1,2016-05-14,09:45,CQS,B,HOWR,2750-41351,"-,X",10.5,50,40,AHY,M,CP,0,noData,noData,noData
NZPBIRDDC1,2016-05-14,10:23,CQS,B,SWTH,2711-77601,"-,X",99999,89,91,ASY,U,noData,99999,noData,noData,noData
NZPBIRDDC1,2016-05-14,10:40,CQS,B,GRCA,2711-77656,"B,PX",38.3,90,93,ASY,M,CP,0,noData,noData,noData
NZPBIRDDC1,2016-05-14,10:47,CQS,B,GRCA,2711-77657,"XB,P",40.8,91,94,ASY,F,BP,0,noData,noData,noData
NZPBIRDDC1,2016-06-14,08:45,TAG,B,GRCA,2641-96826,"-,X",34,86,83,SY,M,CP,0.5,noData,noData,noData
NZPBIRDDC1,2016-06-14,08:45,"TAG,PPM",B,GRCA,2641-96827,"X,-",34,89,90,SY,M,CP,0,noData,noData,noData
NZPBIRDDC1,2016-06-14,08:45,TAG,B,GRCA,2641-96828,"-,X",33,89,92,ASY,F,BP,0,noData,noData,noData
NZPEDZODC1,2007-07-19,00:01,noData,B,SOSP,2251-80072,"PX,O",19.9,65,99999,U,M,noData,99999,noData,noData,noData
NZPEDZODC1,2009-05-02,00:01,noData,B,GRCA,2301-56525,"-,X",32.3,89,99999,AHY,M,noData,99999,noData,noData,noData
NZPEDZODC1,2009-05-02,00:01,noData,B,AMRO,1202-99053,"XG,G",56.8,116,99999,AHY,F,noData,99999,noData,noData,noData
NZPEDZODC1,2009-05-02,00:01,noData,B,GRCA,2301-56523,"B,BX",99999,99999,99999,noData,noData,noData,99999,noData,noData,noData
NZPEDZODC1,2009-05-02,00:01,noData,B,GRCA,2301-56522,"GG,X",99999,89,99999,SY,U,noData,99999,noData,noData,noData
NZPEDZODC1,2009-05-02,00:01,noData,B,NOCA,2301-56521,"YY,X",99999,91,99999,AHY,M,noData,99999,noData,noData,noData
NZPEDZODC1,2009-05-02,00:01,noData,B,AMRO,1202-99054,"GG,X",99999,125,99999,AHY,F,noData,99999,noData,noData,noData
NZPEDZODC1,2009-05-02,00:01,noData,B,AMRO,1202-77029,"X,G",99999,127,99999,ASY,M,noData,99999,noData,noData,noData
NZPEDZODC1,2009-05-02,00:01,noData,B,AMRO,1202-99055,"WW,X",99999,131,99999,AHY,M,noData,99999,noData,noData,noData
NZPEDZODC1,2009-05-02,00:01,noData,B,AMRO,1202-99056,"-,X",99999,136,99999,AHY,F,noData,99999,noData,noData,noData
NZPEDZODC1,2009-05-02,00:01,noData,B,AMRO,1272-42403,"X,OO",53.5,126,99999,AHY,M,noData,99999,noData,noData,noData
NZPEDZODC1,2009-07-20,00:01,noData,B,GRCA,2411-37432,"W,XG",32.1,86,99999,AHY,M,noData,99999,noData,noData,noData
NZPEDZODC1,2009-07-20,00:01,noData,B,GRCA,2411-37433,"O,GX",39.2,86,99999,AHY,M,noData,99999,noData,noData,noData
NZPEDZODC1,2009-07-20,00:01,noData,B,GRCA,2411-37434,"XY,M",34.6,86,99999,HY,U,noData,99999,noData,noData,noData
NZPEDZODC1,2009-07-20,00:01,noData,B,GRCA,2411-37435,"X,GM",38.2,89,99999,HY,U,noData,99999,noData,noData,noData
NZPEDZODC1,2009-07-20,00:01,noData,B,SOSP,2441-14217,"MX,O",21.3,67,99999,AHY,M,noData,99999,noData,noData,noData
NZPEDZODC1,2010-04-17,00:01,noData,B,AMRO,1272-43099,"XG,K",99999,99999,99999,noData,noData,noData,99999,noData,noData,noData
NZPEDZODC1,2010-04-17,00:01,noData,B,AMRO,1272-43098,"X,KB",99999,99999,99999,noData,noData,noData,99999,noData,noData,noData
NZPEDZODC1,2010-07-01,00:01,noData,B,SOSP,2441-96427,"M,XO",20.6,67,99999,AHY,M,noData,99999,noData,noData,noData
NZPEDZODC1,2010-07-01,00:01,noData,B,AMRO,1272-43125,"P,PX",73,130,99999,AHY,M,noData,99999,noData,noData,noData
NZPEDZODC1,2010-07-01,00:01,noData,B,GRCA,2411-37977,"G,XK",34.4,90,99999,AHY,F,noData,99999,noData,noData,noData
NZPEDZODC1,2010-07-01,00:01,noData,B,AMRO,1272-43127,"PX,M",77.9,127,99999,AHY,M,noData,99999,noData,noData,noData
NZPEDZODC1,2010-07-01,00:01,noData,B,AMRO,1272-43126,"P,XY",73.7,118,99999,AHY,F,noData,99999,noData,noData,noData
NZPEDZODC1,2015-07-01,00:01,noData,B,SOSP,2571-89980,"X,MP",19.3,68,99999,AHY,M,noData,99999,noData,noData,noData
NZPEDZODC1,2015-07-01,00:01,noData,B,AMRO,1352-46575,"XP,K",75.6,121,99999,AHY,F,noData,99999,noData,noData,noData
NZPFRONVA1,2008-07-24,00:01,noData,B,NOCA,2331-40003,"GX,O",40,93,99999,AHY,F,noData,99999,noData,noData,noData
NZPFRONVA1,2008-07-24,00:01,noData,B,NOCA,2331-40004,"KX,R",43.3,92,99999,AHY,M,noData,99999,noData,noData,noData
NZPFRONVA1,2008-07-24,00:01,noData,B,NOCA,2331-40005,"W,XM",37.4,85,99999,HY,U,noData,99999,noData,noData,noData
NZPSMBCDC1,2016-12-03,00:01,JLM,B,TUTI,2741-54669,"X,P",16,94,85,AHY,U,noData,0,noData,noData,noData
NZPSMBCDC1,2016-12-03,00:01,JLM,B,WBNU,2741-54668,"X,P",20.9,91,47,AHY,U,noData,0,noData,noData,noData
NZPSMBCDC1,2016-12-03,00:01,JLM,B,SCJU,2750-64369,"X,P",15.8,72,62,AHY,U,noData,0,noData,noData,noData
NZPSMBCDC1,2016-12-03,00:01,JLM,B,CACH,2750-64370,"XP,PP",9.8,61,41,AHY,U,noData,0,noData,noData,noData
NZPSMBCDC1,2016-12-05,00:01,JLM,B,SCJU,2750-64372,"X,O",99999,73,62,AHY,U,noData,0,noData,noData,noData
NZPSMBCDC1,2016-12-05,00:01,JLM,B,SCJU,2750-64373,"X,Y",99999,76,61,AHY,U,noData,0,noData,noData,noData
NZPSMBCDC1,2017-01-11,11:45,AEH,B,NOCA,2651-51878,"R,XG",99999,94,95,AHY,M,noData,1,noData,noData,mass provided as 52.3
NZPSMBCDC1,2017-01-11,11:45,AEH,B,NOCA,2651-51879,"X,-",47.9,99999,99999,AHY,F,noData,99999,noData,noData,signs of stress
NZPSMBCDC1,2017-01-11,11:45,AEH,B,NOCA,2651-51880,"XG,Y",48.6,90,89,AHY,M,noData,2,noData,noData,wing pic
NZPSMBCDC1,2017-01-11,11:45,AEH,B,NOCA,2651-51881,"G,GX",99999,92,106,AHY,F,noData,1,noData,noData,"wing pic, mass provided as 50.5"
NZPSMBCDC1,2017-01-11,11:45,AEH,R,WBNU,2741-54668,"P,X",21.9,91,46,AHY,U,noData,0,noData,noData,wing pic
NZPSMBCDC1,2017-01-11,11:45,DLA,B,TUTI,2741-54670,"X,KO",22.4,78,63,AHY,U,noData,1,noData,NZP-DC-738,noData
NZPSMBCDC1,2017-01-11,11:45,DLA,B,TUTI,2741-54671,"PY,X",23.3,85,80,AHY,U,noData,1,noData,noData,noData
NZPSMBCDC1,2017-01-11,11:45,AEH,B,WBNU,2741-54672,"GX,GG",20.9,89,46,AHY,U,noData,0.5,noData,noData,wing pic
NZPSMBCDC1,2017-01-11,11:45,AEH,B,CACH,2750-64375,"BY,X",9,99999,99999,AHY,U,noData,99999,noData,noData,noData
NZPSMBCDC1,2017-01-11,12:00,AEH,B,HOFI,2741-54673,"X,-",22.1,76,60,AHY,M,noData,2,noData,noData,wing pic
NZPSMBCDC1,2017-01-12,11:44,REZ,B,TUTI,2741-54674,"PM,X",19.8,78,64,AHY,U,noData,1,noData,noData,noData
NZPSMBCDC1,2017-01-12,11:50,AEH,B,AMGO,2750-64374,"-,X",13.9,99999,99999,AHY,U,noData,99999,noData,noData,released- mild leg injury
NZPSMBCDC1,2017-01-12,12:45,TAG,B,TUTI,2741-54675,"-,X",21.3,76,68,AHY,U,noData,2,noData,noData,noData
NZPSMBCDC1,2017-01-12,12:49,AEH,B,DOWO,2741-54681,"-,X",25.9,93,58,AHY,F,noData,0,noData,noData,noData
NZPSMBCDC1,2017-01-12,12:50,DLA,B,TUTI,2741-54678,"-,X",23,79,68,AHY,U,noData,3,noData,noData,noData
NZPSMBCDC1,2017-01-12,12:50,TAG,B,WBNU,2741-54677,"-,X",19.9,84,43,AHY,F,noData,1,noData,noData,noData
NZPSMBCDC1,2017-01-12,12:50,DLA,B,TUTI,2741-54680,"-,X",20.1,74,67,AHY,U,noData,1,noData,noData,noData
NZPSMBCDC1,2017-01-12,12:51,TAG,B,TUTI,2741-54679,"-,X",20.2,77,72,SY,U,noData,2,noData,noData,noData
NZPSMBCDC1,2017-01-12,12:51,REZ,B,DOWO,2741-54682,"-,X",26.3,99,52,AHY,M,noData,0,noData,noData,noData
NZPSMBCDC1,2017-01-12,12:52,TAG,R,CACH,2750-64375,"BY,X",99999,99999,99999,AHY,U,noData,99999,noData,noData,noData
NZPSMBCDC1,2017-01-12,12:57,REZ,B,TUTI,2741-54683,"-,X",19.4,75,64,AHY,U,noData,1,noData,noData,noData
NZPSMBCDC1,2017-01-12,12:59,DLA,B,TUTI,2741-54676,"-,X",20.9,78,68,AHY,U,noData,2,noData,noData,noData
NZPSMBCDC1,2017-01-19,10:18,AEH,B,NOCA,2651-51882,"M,XM",45.4,89,98,AHY,F,noData,0,noData,noData,noData
NZPSMBCDC1,2017-01-19,10:19,REZ,B,WTSP,2741-54684,"G,X",27.2,74,68,AHY,U,noData,0.5,noData,noData,noData
NZPSMBCDC1,2017-01-19,10:21,AEH,B,WTSP,2741-54685,"WY,KX",29.9,75,75,AHY,U,noData,2,noData,noData,noData
NZPSMBCDC1,2017-01-19,10:24,BSE,R,WBNU,2741-54668,"P,X",21.4,92,49,AHY,U,noData,0.5,noData,noData,noData
NZPSMBCDC1,2017-01-19,10:25,BSE,B,NOCA,2651-51883,"WY,KX",48.5,93,97,AHY,M,noData,1,noData,noData,noData
NZPSMBCDC1,2017-01-19,10:28,BSE,R,WBNU,2741-54677,"WY,KX",19.5,83.5,42,AHY,U,noData,0.5,noData,noData,noData
NZPSMBCDC1,2017-01-19,10:30,REZ,B,WTSP,2741-54686,"RR,KX",28.1,71,70,AHY,U,noData,2,noData,noData,noData
NZPSMBCDC1,2017-01-19,11:29,AEH,B,WBNU,2741-54687,"RR,KX",20.7,91,57,AHY,U,noData,0,noData,noData,noData
NZPSMBCDC1,2017-01-19,11:38,noData,R,TUTI,2741-54669,"P,X",99999,99999,99999,AHY,U,noData,99999,noData,noData,noData
NZPSMBCDC1,2017-01-24,13:31,BSE,R,DEJU,2750-64372,"O,X",21.1,74,61,AHY,U,noData,1,noData,noData,noData
NZPSMBCDC1,2017-01-24,13:35,BSE,B,DEJU,2741-54688,"WY,KX",24.9,80,70,AHY,U,noData,2,noData,noData,noData
NZPSMBCDC1,2017-01-24,13:36,BSE,R,CACH,2750-64375,"BY,X",8.9,59,52,AHY,U,noData,2,noData,noData,noData
NZPSMBCDC1,2017-01-24,13:44,BSE,R,WBNU,2741-54668,"P,X",22.3,91,47,AHY,U,noData,1,noData,noData,noData
NZPSMBCDC1,2017-01-24,13:47,BSE,B,CACH,2750-64376,"-,X",9.3,61,52,AHY,U,noData,1,noData,noData,noData
NZPSMBCDC1,2017-01-24,13:49,BSE,R,WBNU,2741-54677,"WY,KX",20.1,84,43,AHY,U,noData,1,noData,noData,noData
NZPSMBCDC1,2017-01-24,13:55,BSE,B,WBNU,2741-54689,"YB,BX",21.1,94,49,AHY,U,noData,1,noData,noData,noData
NZPSMBCDC1,2017-01-24,13:55,BSE,B,CACH,2750-64377,"-,X",10.2,65,53,AHY,U,noData,2,noData,noData,noData
NZPSMBCDC1,2017-01-24,13:56,BSE,B,WTSP,2741-54690,"-,X",30,76,70,AHY,U,noData,2,noData,noData,noData
NZPSMBCDC1,2017-01-24,14:17,JLM,B,TUTI,2741-54691,"-,X",23.5,80,70,AHY,U,noData,1,noData,noData,noData
NZPSMBCDC1,2017-01-24,14:19,JLM,B,TUTI,2741-54692,"-,X",24.2,79,65,AHY,U,noData,1,noData,NZP-DC-741,noData
NZPSMBCDC1,2017-01-24,14:26,JLM,B,DEJU,2741-54693,"-,X",22.6,78,63,AHY,U,noData,2,noData,noData,noData
NZPSMBCDC1,2017-01-24,14:31,BSE,B,NOCA,2651-51884,"-,X",40.9,90,89,AHY,F,noData,1,noData,noData,noData
NZPSMBCDC1,2017-01-24,14:31,JLM,B,DEJU,2741-54694,"-,X",21.9,75,60,AHY,U,noData,2,noData,noData,noData
NZPSMBCDC1,2017-01-24,14:33,JLM,B,DOWO,2741-54696,"-,X",27.4,92,55,AHY,F,noData,0.5,noData,noData,Growing R2
NZPSMBCDC1,2017-01-24,14:34,BSE,B,WBNU,2741-54695,"-,X",20.1,86,41,AHY,F,noData,1,noData,noData,noData
NZPSMBCDC1,2017-01-24,14:36,BSE,B,CACH,2750-64378,"-,X",9.5,63,55,AHY,U,noData,2,noData,noData,noData
NZPSMBCDC1,2017-01-24,14:38,JLM,B,TUTI,2741-54697,"-,X",19.2,81,75,AHY,U,noData,1,noData,noData,noData
NZPSMBCDC1,2017-01-24,14:38,BSE,B,TUTI,2741-54698,"-,X",23.9,79,66,AHY,U,noData,2,noData,noData,noData
NZPSMBCDC1,2017-01-24,14:39,JLM,B,TUTI,2741-54700,"-,X",21.1,76,67,AHY,U,noData,1,noData,noData,noData
NZPSMBCDC1,2017-01-24,14:40,JLM,B,WBNU,2711-77167,"-,X",11.4,87,48,AHY,U,noData,1,noData,noData,noData
NZPSMBCDC1,2017-01-24,14:40,REZ,B,WBNU,2711-77168,"-,X",99999,99999,99999,AHY,U,noData,99999,noData,noData,noData
NZPSMBCDC1,2017-01-24,14:44,JLM,B,WBNU,2711-77169,"-,X",20.1,88,44,AHY,U,noData,0.5,noData,noData,noData
NZPSMBCDC1,2017-02-06,11:00,JLM,B,TUTI,2711-54837,"-,X",21.2,75,68,AHY,U,noData,0.5,noData,noData,Caught twice
NZPSMBCDC1,2017-02-06,11:04,BSE,B,TUTI,2711-77194,"-,X",23.8,83,74,AHY,U,noData,0.5,noData,noData,noData
NZPSMBCDC1,2017-02-06,11:07,JLM,R,TUTI,2741-54700,"-,X",20.7,75,65,AHY,U,noData,0,noData,noData,noData
NZPSMBCDC1,2017-02-06,11:08,AEH,R,TUTI,2711-77176,"RO,X",24.1,72,74,AHY,U,noData,0.5,noData,noData,noData
NZPSMBCDC1,2017-02-06,11:10,AEH,B,TUTI,2711-77193,"-,X",22.1,78,64,AHY,U,noData,1,noData,noData,noData
NZPSMBCDC1,2017-02-06,11:45,AEH,R,TUTI,2711-77190,"-,X",25.2,82,69,AHY,U,noData,0.5,noData,noData,noData
NZPSMBCDC1,2017-02-06,12:00,JLM,R,WBNU,2741-54668,"P,X",99999,99999,99999,AHY,U,noData,99999,noData,noData,Released due to wing injury
NZPSMBCDC1,2017-02-06,12:14,AEH,R,TUTI,2741-54698,"-,X",24.3,81,66,AHY,U,noData,1,noData,noData,noData
NZPSMBCDC1,2017-02-06,12:25,AEH,R,TUTI,2711-77188,"-,X",18.9,80,70,AHY,U,noData,1,noData,noData,noData
NZPSMBCDC1,2017-02-06,12:26,JLM,R,TUTI,2711-77192,"-,X",22.2,78,70,AHY,U,noData,0,noData,noData,noData
NZPSMBCDC1,2017-02-06,12:26,AEH,B,WBNU,2711-77196,"-,X",17.6,84,42,AHY,U,noData,0.5,noData,noData,noData
NZPSMBCDC1,2017-02-06,12:28,AEH,B,DOWO,2711-77195,"-,X",25.6,92,51,AHY,F,noData,0.5,noData,noData,noData
NZPSMBCDC1,2017-02-06,12:45,AEH,R,CACH,2750-64347,"X,KO",9.3,58,51,AHY,U,noData,0,noData,noData,noData
NZPSMBCDC1,2017-02-06,12:50,AEH,R,TUTI,2741-54675,"-,X",20.1,77,68.5,AHY,U,noData,1,noData,noData,noData
NZPSMBCDC1,2017-02-08,10:28,AEH,R,WBNU,1761-18271,"-,X",20.9,92,47,AHY,U,noData,0.5,noData,U,noData
